id,PT_pos_feat_NNP,PT_pos_feat_IN,PT_pos_feat_NN,PT_pos_feat_PRP,PT_pos_feat_WP$,PT_pos_feat_WRB,PT_pos_feat_:,PT_pos_feat_.,PT_pos_feat_WP,PT_pos_feat_'',PT_pos_feat_RBS,"PT_pos_feat_,",PT_pos_feat_NNPS,PT_pos_feat_TO,PT_pos_feat_DT,PT_pos_feat_(,PT_pos_feat_SYM,PT_pos_feat_VBZ,PT_pos_feat_POS,PT_pos_feat_VBN,PT_pos_feat_NNS,PT_pos_feat_RB,PT_pos_feat_--,PT_pos_feat_VB
811154518050295808,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
811111436474875904,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
811096302809481217,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
811091321276530688,6,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
811068618490413056,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
811063587166785536,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1
811008810789675008,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
810983120346513410,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0
810960787602894848,1,1,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
810960403052122112,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
810958818322616320,1,3,4,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,0,2
810954581219753984,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
810945491940716544,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
810903525194502144,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810889998602014720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810795828306644992,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
810779464711938048,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
810779225234010112,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0
810771664220733441,1,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0
810720848546037761,0,1,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
810679982091550720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
810673195640586241,0,1,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,1
810657925295439872,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,1
810629586010734592,3,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1
810583164632502272,1,2,4,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,2,0,0
810579444960215040,0,2,3,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0
810537636532199425,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
810530160369926144,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
810525834108870657,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
810506876056125440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
810504412321972225,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0
810486452333248513,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
810462621103071233,0,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
810454568962236417,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
810436020810448896,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
810327482272534528,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
810255763990085632,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0
810220051982909441,1,2,5,2,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0
810178300500963328,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810175226935918594,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
810080114541297666,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
810067519415447552,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810020710072590336,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
809977419822145536,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
809962325688152064,2,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1
809940965117005824,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
809930136405610496,0,2,6,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,2
809894884207394816,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
809852990828015617,5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2
809776660673335296,2,4,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
809749694318579713,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
809732831668826112,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
809676257541713920,1,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
809633407076593664,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
809631087681011712,2,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
809615792136474624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0
809568985327030272,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
809567189162401796,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0
809495084332937216,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
809473386216878080,0,1,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
809448879636750336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
809445440173309952,2,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
809445420804009984,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
809405262889095168,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
809401400769859584,3,1,3,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
809354857996054529,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
809280061022949376,4,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
809253768512569347,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
809216678978605057,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
809213915334922240,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
809170114746712068,3,1,1,3,0,1,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0
809168806350356484,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
809117866129784838,1,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
809113486643068928,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809101921629982720,3,1,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
809094773193789440,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
809037667207938049,0,2,3,1,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,3,1,0,0
809023123601457153,2,1,1,1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0
808976746057826304,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
808952434194268160,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
808872070629195776,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
808839238040961024,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1
808837665932144640,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1
808831278221033472,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
808789369754677249,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
808780389359685636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,0,0
808766172501942272,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
808718396699381760,1,0,5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,2,0,1
808715685832650753,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
808683181159419904,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
808638861131874304,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
808573925777088512,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
808554546251210752,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
808467172439822336,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,1
808449697375469569,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0
808397045178437632,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
808383732230914048,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
808377379965976576,2,2,3,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0
808357666984759296,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
808353610669113344,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
808270046061592577,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0
808265145092669441,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,2,0,0,1
808223628223451141,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1
808097787489357824,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0
808086144659443712,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
808061798758785024,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
808057555402493954,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0
808053746278109185,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
808007709660475393,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1
808000948173946882,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
808000572456636418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
807984918861086720,2,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,2,0,4
807970701256732672,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
807967276909608960,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
807940568403812352,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
807909561181044737,1,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1
807900393124593664,2,1,4,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1
807898164040761344,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
807887907549827072,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1
807882639843717120,3,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
807869217596809217,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
807766314123231232,2,1,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,3,0,0,0
807731624485986304,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
807726089367863297,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
807693086004543488,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807681539580502016,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
807675009728741376,0,2,6,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,1,1,1,0,0
807642330580865024,3,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,1,0,0,0
807641700093018112,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
807632244470906880,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1
807623572948680705,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
807607306108157952,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
807579426431074304,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807568068226543616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
807563080658014208,2,0,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
807548444986449920,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807541909514293249,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
807534072671117313,0,1,3,1,0,0,0,0,1,0,0,0,0,1,3,0,0,2,0,0,0,1,0,1
807532816225406976,3,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
807520024390877185,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
807478959428358144,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
807416255200317440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
807384691296923648,5,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
807326594364796929,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
807324219642155016,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
807320174231769088,0,0,1,1,0,1,0,2,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1
807234583544692736,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
807215160641392640,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
807213238081486848,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
807027887362768897,1,2,3,2,0,0,1,0,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0
807026642388389889,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0
807000321625100288,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
806959547369852929,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
806958297899212800,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,2
806940689732730881,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
806922578187218944,1,0,5,0,0,0,0,3,2,0,0,1,0,0,2,1,0,0,0,1,0,0,0,3
806911220141785088,0,0,2,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1
806879145393291264,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
806835722703380480,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
806800755558641668,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
806740103510904833,1,1,3,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
806709905315033088,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806671752491319296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
806661336260378624,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
806647497263353862,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
806601690166292480,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806600423796862976,0,1,3,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,1
806525871100219392,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1
806479627199873025,2,2,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0
806354965925085185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806314792747200513,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
806305207890182144,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
806266267141369857,1,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
806250128231333888,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
806247832709541888,1,1,1,3,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,1
806241889099927552,2,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
806237028849426432,2,1,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,1
806234358281605120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
806220671290318848,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
806184540716797952,5,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
806146196863680512,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
806112574584553472,1,2,6,0,0,0,0,2,0,0,0,1,1,0,2,0,0,2,0,1,1,0,0,0
806096003954774016,0,0,4,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
806079490766082048,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
806077617749262336,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
806075713371525120,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
806021227932450816,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
805970163166285824,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
805916937129787396,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
805912134588563456,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
805868476057272321,0,2,4,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
805857150006267904,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
805788834466242561,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
805773949804150784,2,1,3,1,0,1,1,2,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,2
805743700609536000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805701250029416448,0,2,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0
805683999452565504,4,1,3,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2
805682054436298752,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
805675830974283776,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
805661699659493376,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805660509097889796,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
805618994359238656,1,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
805615073284726784,2,1,5,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
805569133609938944,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
805532131397083137,3,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
805494647271395328,2,1,5,2,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,1
805455030543388673,3,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
805199148441927680,0,2,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0
805173286724374528,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,0,0
805098559599157249,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
804886659695263745,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804852664941035520,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
804812387203350532,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
804803599364739072,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
804780121001525248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
804767091102511104,0,1,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0
804766627539644416,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
804755802363928576,3,3,6,1,0,0,1,1,0,0,0,2,0,0,2,0,0,1,1,0,1,1,0,0
804746634257203200,5,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0
804722122614509568,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
804712761292890112,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
804678996369821696,1,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1
804633248332730368,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
804557591057547264,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
804487021070843904,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1
804431153067393024,2,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
804422371104976902,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
804383339113287680,1,0,5,1,0,0,0,2,0,0,0,0,0,1,5,0,0,1,0,0,3,1,0,1
804359434151534593,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
804262637500502016,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
804246186563665920,1,2,5,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0
804194231283814400,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,1
804181016025899008,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,1,0,3
804143133197881344,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804134198655221765,2,2,3,2,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,1,0,2,0,1
858464162594172928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2
858455355948384257,0,2,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1
858453552892694528,0,2,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
858449569750896640,2,1,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0
858388697582096384,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
858345135414927360,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
858276032490741760,3,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
858274673636847616,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,1,0,0
858254531632787463,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
858206214597070848,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0
858187843058802688,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
858123671927275520,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,1,2,0,3
858114668463837184,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
858086389694566402,3,2,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
