id,TA_formal
840378000541667328,10
840361002910736384,15
840278439324196864,7
840272661234225152,9
840271038332174336,9
840242678021398528,11
840240644194996226,11
840217846894481409,7
840196045053272065,4
840178291365576704,14
840064739413696512,12
840049398050672640,12
839978048548085760,7
839886043918778373,10
839883758027296768,21
839880931066400769,12
839834682439188480,7
839832823301357569,6
839802986125803520,10
839710090492010496,5
839698762016649217,9
839680715545522180,12
839675864891682817,8
839642469964869632,8
839583098031517697,11
839558178190856207,21
839551577044234245,15
839501004857028610,9
839474886376566784,15
839442643251769345,18
839434381504675841,5
839415469614510081,7
839402148198678528,16
839393829165772800,10
839377671171751936,20
839322046488281088,9
839299900676399106,10
839264552013418496,11
839236755903680513,8
839201195474448384,14
839183628261343234,9
839165766809321472,11
839132534927675393,13
839093811838128130,14
839041685610975232,8
838947315020877825,8
838933321740660736,5
838882972547723265,11
838877135074963456,24
838867735304146946,9
838862631456935937,6
838846902133227520,5
838794343016079360,1
838779164408885248,7
838772875259756544,6
838771198355988482,8
838719565274185728,9
838709498361470977,9
838703156884357121,10
838684491623227393,8
838671749227155457,16
838660088243994626,12
838638290928566272,8
838618364994072578,5
838600073474891776,23
838573736752111616,7
838520410052382721,11
838503202525970433,7
838502455151308800,11
838485772500074496,13
838477745290084353,6
838445721275756545,13
838418831802511361,11
838382102198497281,7
838367170409156608,9
838305596382265344,8
838220027916660737,8
838220018995380230,21
838180233769439232,9
838179915560280064,7
838074254209998849,12
838058960183779328,12
838026527266725888,17
838021981115150336,7
837997083420418052,9
837993531293696000,18
837824750600744960,9
837819923778895873,7
837748166745337856,10
837719231349342208,7
837617737308454912,11
837616064154464257,10
837518349076672515,5
837486056043851776,7
837480469906210816,9
837430891383242752,15
837389571017031680,7
837369478916804608,11
837338765819527171,8
837337834226876416,6
837297742552711169,17
837290563606962176,11
837254657244299264,20
837225291907018753,8
837188685183533056,5
837174275299807232,8
837163375318740992,5
837068366812745728,6
837036737977274369,11
837034985609641984,10
837034400177078272,12
836998455759421446,15
836992720170332160,6
836984611527921665,9
836978162143793152,11
836954758510481410,8
836791538785071104,8
836776950421155841,12
836765982332973056,15
836750403538661376,12
836741679461740550,6
836717520061100033,9
836710110760140811,10
836701265581195266,11
836698746561908738,8
836642163178029061,8
836618461606465536,14
836538354271399936,8
836437654644355072,9
836420740920537089,16
836363581130158080,9
836348188059701248,10
836340406791114756,8
836328835134144512,12
836321262674853888,14
836312219902218242,10
836293451922669568,14
836286094815686657,5
836279738863878145,10
836277444575444992,7
836208098167529472,11
836205758366765057,11
836204125566169091,6
836194428108816384,6
836172826310815744,27
836169008726573056,6
836090466089193472,11
836064589720739840,5
836063316594290688,8
836041293335777281,11
836022011516301312,14
836000160144637952,13
835996116852355075,10
835972965070159872,12
835957109665587200,6
835952714429448195,6
835944140449841152,8
835940121262321664,7
835885136814161921,7
835883773711495168,12
835814057873707008,8
835795094158589953,6
835794586173857792,8
835785228949991424,21
835738650717655040,7
835731123674185729,11
835715788954808320,6
835681345913356289,6
835632976813772800,6
835614910444863488,10
835579471491174400,12
835551368190570502,15
835550283707072512,10
835477693592449028,12
835420328650289153,8
835413274745176068,9
835407591823953920,8
835353889297809409,12
835323883632865280,8
835310860969074689,15
835306323478732800,10
835286565182181376,9
835271232136216576,9
835268111817404416,10
835244643088486406,6
835234011660304384,9
835221311026769921,9
835207859239518208,18
835206513706811392,9
835201681050697728,12
835195866126368768,4
835189942925963264,5
835168665981050884,9
835135625011556352,8
835120257467580416,14
835112123265073153,9
835085648591745025,8
835083633274806272,7
835082120213237761,26
835039075199500288,15
835003103610990592,11
834919615289573377,8
834878005935734784,13
834872584168673281,7
834827739198799872,12
834826537673355268,9
834818342993141760,8
834796302831669248,13
834776331481128960,12
834772372704096256,10
834768526493700100,9
834766433443840001,8
834758907759308800,7
834677638199439360,29
834588416574500864,10
834562821190848512,6
834561440841342978,9
834542289175375873,7
834535576162402305,10
834516682127335424,9
834516577529782277,8
834510204448432135,5
834425026786971648,14
834392323618328576,11
834372255345963008,8
834353294394916864,11
834327144645922816,18
834319821789593600,9
834314207038423040,9
834242069292052480,10
834228774057160705,11
834195345714212865,11
834148193097117696,8
834136493299998721,4
834124252764831744,7
834123169954983937,11
834115477848854530,5
834102414223478787,13
834087815709351941,14
834073543277174784,14
834071456313126914,11
834062382565642240,12
834055584680919041,16
834032954196291584,7
833902825277181954,13
833851718572056576,12
833820030181732360,9
833792997074558976,8
833790087771148294,8
833786821695905792,11
833775496160763906,9
833751207244095490,16
833746749932068864,17
833740276447408128,11
833736497979351040,3
833715338160189444,9
833682650636357632,8
833678696678621184,26
833677618805428226,14
833675746631643137,9
833672979108216832,13
833657858629763074,15
833651826385891329,11
833639849957560320,12
833618316384202752,9
833605254780444672,12
833597073928892416,7
833520585657503745,14
833507408584515584,8
833492623847464961,10
833481302242365440,8
833375545601699842,11
833329553661710337,11
833310421952167936,8
833309192018620417,8
833307147064614913,15
833300355316342787,7
833261346288435200,7
833179309154172928,6
833106315132170241,8
833096261830135808,12
833083680566472705,8
833065561282187269,9
833053499168477184,11
833035106575142912,7
833005248591585280,7
832990322846228480,9
832910683113127936,8
832902668326670336,12
832890275659935745,12
832884899711430657,14
832874934632345600,10
832874827019059202,11
832872889183383552,11
832829891640958976,7
832753056110350337,6
832741231004233728,9
832703493576220676,11
832689820841291777,8
832686308971589632,7
832634372461244417,11
832634186020171776,7
832631575175012352,7
832623620866375680,8
832615970757808128,10
832609555955720192,10
832595465837432832,7
832585645642092544,8
832575399058108416,10
832537353885478912,12
832460820969844736,7
832449138826416128,10
832408978688610304,14
832407381279637505,9
832402328938565633,10
832393052169895936,5
832326183761039360,9
832283419807715330,4
832273342019289089,16
832263128125669376,8
832228048363724804,7
832223260649652224,5
832169162801819649,4
832149531768868864,11
832143479413182464,10
832134937549627393,9
832113952393920513,8
832103719932133376,9
832102207671504896,6
832092409383231490,7
832075457319276544,8
832072630983356416,12
832067715418423297,8
832048861757706240,17
832027015112896512,15
832018949172772865,8
831958773174566933,4
831941158456741892,7
831922130539466757,11
831843252315648000,14
831753778697293826,9
831725785698488320,10
831596151359037440,14
831583826983915527,14
831578223838388224,7
831546825748467713,14
831518513139445766,9
831508771306344449,9
831435071685062656,7
831424314431901696,12
831417992684699648,9
831407990062215168,9
831350760449331202,14
831348778766565376,16
831325739719020544,8
831291876435120128,9
831282822962765825,11
831194520750546944,16
831189951345750016,7
831175631710855168,10
831159748938469378,12
831119710615924736,8
831116349325922308,8
831069407350816769,9
831050299821400065,7
831005735794442241,8
830998863246942208,9
830984293879017473,1
830980067522142208,10
830884188786135044,3
830876178563076096,7
830874625533960196,8
830860812327800832,12
830860246591627264,7
830847243490037761,9
830831781825900545,17
830780525325467648,13
830769430816780288,6
830672867486490624,14
830661630790873088,8
830574896363294725,3
830499922055196672,9
830476752342376448,7
830452443863453698,17
830449228002500608,7
830417654649409536,9
830291527213600768,7
830280976639082496,18
830258834895675392,9
830215759460724737,6
830206632260988928,32
830188099791626242,13
830184176414552064,20
830156893670629377,13
830137285060485123,11
830134015738933251,10
830054016080019456,8
830048458648199169,7
829876657389522944,8
829848360857325568,5
829798925703970818,8
829777897799958533,13
829760470898708480,8
829734158964518916,7
829731592478322688,12
829729077800161280,8
829702899982798848,10
829691468851843072,6
829608034796199936,6
829581820123455488,7
829570554231455746,9
829493134769999872,5
829455087672123411,10
829419160635580417,12
829417038942765058,10
829387851150290944,11
829366836210851842,13
829278640215031808,9
829268547545288705,10
829268300962086912,9
829241504833142784,8
829232409325477889,11
829214196080508928,7
829194713408368647,5
829193043165188096,11
829175559334797312,5
829141465787924485,11
829139204881920001,6
829102974446223361,4
829076597839904768,9
829062223783919616,7
829055666035765248,16
829054945815121921,7
828918828830695424,26
828903268877266944,11
828860967446573056,6
828817064722841609,10
828814561478397954,13
828813072198295554,7
828778554024411136,7
828774824549896192,12
828771007167029248,10
828768774333493248,7
828744716451733504,4
828736281328906241,9
828732026186563584,18
828712122037182464,15
828709009049915392,15
828700394670944256,8
828699799922802688,5
828682787385442304,17
828659047259897858,10
828631074691567616,12
828627319858294784,6
828562355059556353,13
828543763035340801,8
828509786438119424,19
828447800081817601,5
828386499674640384,12
828382698947227648,17
828355406581870593,16
828305886154223616,8
828299105352970242,5
828284392980226052,12
828272632722251776,5
828249572480786432,11
828241833243340801,14
828066558547214336,7
828049502644768768,11
828042638771232769,7
828011959920558080,11
828000317279260673,9
827977780340027393,13
827955012802400257,9
827939885403222016,10
827931242406494212,13
827919123439042560,9
827788786083835904,16
827776766714511360,14
827773686266605569,9
827741225201573888,9
827674518323863552,11
827673278139465728,9
827639085082738688,9
827595836200800257,6
827590487003512832,8
827585196723683329,10
827574651995971584,14
827573622982197248,8
827554749998260228,13
827554471467155457,12
827544939420606471,20
827543674464661504,10
827521525641158656,10
827474223333535744,6
827459145905426433,13
827455358914412544,7
827411322178396161,7
827385340805603330,11
827350116080160768,21
827320922445012992,8
827267364710342656,11
827227371195527169,7
827203933328330754,8
827193190893678593,11
827184866513022976,8
827165957101670400,5
827158768790171648,5
827152130662346752,17
827140350556909568,15
827139661118242816,16
827116684326686720,9
827106552180043777,12
827061772066648064,21
827051854852931584,7
827027284037091328,13
827011414376202240,7
826954802290651138,12
826936439963271168,12
826912122529521666,10
826910108328267778,9
826907077956235266,17
826894914021629952,8
826877949882355712,11
826849863694446592,13
826827491025309697,11
826794091086229504,7
826741297868308482,11
826686527270973440,8
826500321451114497,4
826485217716211713,11
826441046758420481,5
826427036776398848,23
826159559341400064,10
826157337958309889,10
826153801946169344,12
826134711181443072,10
826079771851444225,12
826057632947507200,6
826042501979111425,9
826034833134592000,6
826030214417412096,16
826000266633814016,5
825879986959765504,8
825878735589089280,9
825876603678969856,10
825875449146404866,10
825863360642179072,7
825800564214738944,14
825747833122856960,12
825747625509019648,7
825727454345981952,16
825651452148215809,9
825637395924017152,7
825636959812993025,9
825631489178136577,6
825541061556707328,9
825537471463170048,10
825488159681167360,11
825478566347407360,6
825475913836032003,8
825469527068725249,12
825418213278248961,10
825261298862563329,12
825252070718578688,5
825229743150788608,8
825213555666460672,15
825199727696293888,8
825163899632807937,21
825146754689617920,7
825136564221116417,8
825114868873203713,10
825113615153762310,13
825105119293345794,13
825023082314203136,10
824999409922482176,5
824968218980806656,9
824927182971604992,7
824926683883003904,8
824913273774542848,10
824904923342991360,5
824880415366189056,5
824874587435388928,12
824803892567429122,13
824788013494398976,8
824775645825753090,8
824775645704122368,6
824774173872517121,14
824716979416207360,9
824701571594330116,13
824683313436696577,14
824676899796512768,21
824669170965053444,9
824622953069436929,13
824587067455930368,10
824582684340998144,9
824546739373891585,9
824535098779377664,5
824532330614325248,13
824484292814204928,7
824451802041057282,14
824448898592899073,8
824443409591136257,10
824430659263459328,8
824380078414929920,14
824373811755749376,15
824329998882537472,10
824326519958937600,13
824315477082144770,8
824292525489975296,14
824290983949070337,12
824269155511758852,12
824266046852841472,9
824207182233214976,10
824201284756635648,8
824157608139296768,9
824154022139588610,9
824152837710028800,13
824147712127995907,13
824089457850777600,6
824069544658534400,22
824019890709237760,11
823961078329548800,10
823920967802036224,7
823908225087139840,12
823903316929380352,10
823892549282779136,8
823855390089682944,4
823844024691859461,7
823834047067492352,11
823824426663809025,11
823797470455009280,13
823691569895247881,14
823667896048123904,11
823661730597216256,11
823616883471609857,7
823609680572256256,1
823598681207242752,11
823583874282389504,9
823560825130643456,7
823557552394870784,11
823557190950719489,12
823554002080112642,12
823444596533428225,8
823386140464021504,9
823314057205690368,12
823281591443144704,8
823266175928901633,7
823250720417841152,10
823168869258952704,6
823164405311569922,10
823022379697836032,9
822975411953041409,7
822951003448164352,13
822905107666927618,7
822896685475041280,8
822873291715133441,7
822871787348361216,11
822832039418363908,9
822821054540300288,17
822817336147247104,8
822803675630473216,9
822755694264848384,12
822629796681224192,13
822609665439727624,9
822549696526819328,9
822529382443008001,5
822511766156570624,9
822509157215596549,9
822501919679770626,7
822493850400911360,2
822482257449545729,10
822475097546035200,12
822459209522511872,9
822451899387510784,17
822428490377084929,11
822415574626091008,13
822368073466277888,7
822360786165239808,9
822317397394661376,11
822284516291055618,11
822279282261192704,9
822274311662735361,9
822251935076122625,4
822246729227571201,15
822219089997365249,7
822209557594132481,10
822196720117354496,12
822119509876240384,12
822054755899965440,10
822051813545377792,10
822034135288057856,17
821996186353758210,10
821971958657126400,10
821915840480182272,13
821806148907048964,8
821692399873298434,13
821649849229656065,12
821639372206391298,11
821623464163479552,9
821597998270545921,4
821590272656207872,12
821526043118960644,10
821516502436376577,10
821496118970355715,12
821477483610574848,7
821406804932435969,10
821378451290656768,12
821296007128354816,12
821147762855211012,8
821140606630162436,10
821096940200787968,6
821092178000838657,7
821061998108667904,7
821027247985397762,8
821007097894699008,9
821004595962978304,15
820994047288504320,11
820989235226431488,13
820979076534071297,11
820881785928224768,10
820764030902145026,10
820729531095011330,6
820720715661971457,7
820703386152632320,4
820698303486631938,7
820641737987264512,17
820635668594442240,22
820627948285923328,6
820525933023072256,10
820500007010717696,8
820450435450408960,8
820443413246050309,7
820398437451649024,6
820392822775889920,19
820376213034332160,9
820364956725977088,9
820331705550704640,14
820327271089270787,8
820319833837420545,7
820312035552534529,4
820300718301216768,9
820285143810248704,8
820270882451034115,6
820156506599473152,9
820137888012783616,14
820120054163456001,12
820118503025999873,9
820093091709415427,13
819954739790172160,16
819947608609325056,12
819893775183073280,7
819883467575988225,7
819778760836673540,13
819694957413957633,6
819653353126973440,9
819633817996627968,10
819619961312346112,11
819611573551591424,10
819605114809909250,8
819602947759886337,10
819601366725300224,7
819585845560836096,7
819568384375476224,8
819536078566805506,30
819531920371515393,10
819476557882413056,10
819401290728009728,9
819256829213544448,17
819251025571958784,7
819217333436710913,4
819181787750498305,14
819174620267970560,15
819166132850589698,9
819159429312577538,12
819121931421122560,26
819121885392805889,13
819092885517770752,8
819077894068649985,12
819046225920016384,9
819018582696882178,17
819012222139633669,7
819001368165908480,10
818978535608029184,8
818945907437801473,14
818927561686315008,13
818883956212953088,9
818842853166215170,9
818825368341716992,8
818801343569739777,9
818757452229275649,11
818683796748926976,12
818596226736226305,25
818591937124892673,12
818589674302275584,5
818583130160451585,8
818540865664811008,12
818540425489289216,10
818526051622076416,7
818442204503044096,1
818438444108156928,11
818438111856357377,12
818427111232905216,8
818410263170969600,10
818396221719060480,14
818366760898482176,10
818337685769252864,7
818313748284903425,9
818290420128038912,12
818278258466766849,6
818191116596113409,6
818129769241972738,8
818109952493518848,6
818049661806268416,4
818027766658531328,15
818024891043684352,11
817982421379514369,10
817949705636352001,7
817927422263836672,10
817918510735196160,10
817868024153833472,9
817845815435726848,8
817826151527747585,10
817726474300063745,10
817668417041862656,11
817661592833847296,13
817541304683036673,11
817491023056306176,1
817478069883641857,8
817477677946929153,11
817453661316116480,8
817433096480059397,8
817432402897281025,9
817416629114048512,2
817408711643774977,7
817360064050819073,11
817358560795492352,10
817337213302272000,9
817324408796835842,12
817309737582784512,8
817243273353793536,9
817210829166682113,12
817179238407278592,9
817173843399901185,12
817146477885685760,9
817135136693219329,8
817133576890318848,9
817119226553073664,7
817114954922856454,16
817091422872485888,7
817077568683868162,7
817074708743155712,3
817053819347628032,9
817052771505569792,8
817032932200161281,7
816990015834177536,10
816982584655802369,18
816975962197860352,8
816971031093059586,11
816924754837983232,11
816842588632350721,9
816832719887994880,9
816810233133613056,9
816768688242171904,10
816759664125865984,9
816750067415740416,7
816742130068623360,11
816730181444534272,11
816703241333379072,6
816689864506822660,6
816683114885877760,11
816665177324220418,5
816656455642267648,13
816638074453114880,8
816636666219823104,7
816595918933856256,10
816562575903178752,4
816554776045436928,12
816517269769613313,7
816426272947630081,5
816377347326607361,10
816366076292431873,8
816350923463204864,15
816339949469528064,11
816334587936784384,9
816328111625224192,9
816320451471429632,10
816257823420116996,11
816208996310908932,15
816141289569812480,7
816054728924729344,7
816022233571270656,7
816013701060980737,6
816011366398042112,18
816006416767057920,18
815906997262553093,9
815903215841673216,11
815842593108099076,17
815826216259178496,13
815769610528165888,10
815759298496184320,15
815711803426697216,9
815680924864180225,15
815670439997534209,8
815665160102690816,8
815619874768715777,6
815594872824537088,10
815593999222325248,11
815546869342408704,9
815377011245842432,10
815356474855751680,6
815351701729411072,9
815346820599705604,8
815337007459303424,7
815335294719369217,11
815321681837355008,0
815292196110864385,7
815281922364452864,8
815270976338464769,8
815253325113421825,14
815234077565603844,6
815233709867696128,5
815231045700374528,13
815226261966569472,6
815216987135680516,5
815177952883261440,8
815170894758838272,9
815099580702457856,11
815027928132161536,5
814999521419792388,12
814996903356223488,6
814991740042153984,14
814952339773804545,7
814909039326986244,5
814908012741672964,7
814895064224858116,3
814886317821755392,11
814885042807771136,23
814884369563271168,12
814872463825833986,13
814852634842722304,15
814838716489498624,25
814811888995418112,14
814810459744468992,6
814805992034734080,5
814757203827716096,7
814712346149064704,6
814673614708547584,12
814618281734733824,16
814603916017016832,7
814603656943190016,8
814585677291679744,9
814576947267244033,3
814540995605962753,10
814510043458600960,7
814504352522104834,4
814438320360943616,9
814370999030468608,8
814259646915551232,10
814192843984109568,12
814177784897609728,9
814159471501053953,14
814156715344076800,6
814129284252135425,7
814103890505400321,5
813985854913921024,13
813962962595618816,5
813920927838633984,6
813901237255028736,7
813831357889740802,3
813806663039729664,15
813797757022588928,9
813772307709722625,8
813772058563846144,17
813771929182048256,15
813724380983394304,9
813716064014057472,9
813591874225180672,10
813474732318347264,11
813458795380801536,9
813436975856361472,16
813429325559111684,13
813414704240611328,11
813392175304089600,7
813383886369595393,6
813368819062362117,5
813356338956869633,11
813303338611642369,12
813284663074705408,11
813276851254788096,4
813265588021850112,16
813255773853745152,8
813236575354191872,13
813232891706609664,8
813232628618891264,7
813205192653021184,5
813192028599238657,8
813103227961044992,10
813089682250723329,14
813020954075009024,14
812950658395488256,11
812915031243374592,9
812912010547564545,6
812898185828044800,14
812882923049218048,9
812876534918877184,13
812825268805107712,9
812808456885379072,9
812783986003116037,12
812744166174289920,8
812743675415592960,7
812743417843384320,5
812729186599235584,6
812700261735133184,9
812613800780251137,7
812613712733499392,11
812579127085715456,7
812550152200290304,4
812530748611665921,13
812453070714142721,10
812434348733505536,8
812379307070853120,17
812352069919248386,16
812297985807777793,13
812292427960778752,10
812288199045287936,9
812279597400199168,10
812238192183246848,5
812124830942117888,18
812064434982154240,9
812032627133845504,6
811926502958891008,9
811907663797829636,7
811904832294502400,11
811884469447786496,10
811873939395846144,8
811809543164461056,9
811783452072771584,19
811773933481553920,7
811700376814714881,10
811686276147675136,9
811668707386605569,4
811627804295045120,12
811583255317188610,10
811553001676607488,4
811519853861490688,7
811496436755931137,11
811474308782559232,13
811386980483428352,9
811385716781420544,5
811371572288245760,6
811363008274276353,11
811343954079846400,8
811340002814787584,12
811322668343586816,10
811310206596435968,13
811308873764270084,7
811276449084743680,10
811261421220675584,10
811259224512724992,7
811231443888275456,7
811217622264119296,8
811126747227914240,12
811035966223814656,13
811026602947649537,6
811016526551781376,4
810983099211325440,4
810981975813136384,8
810968293330694144,10
810967962693890048,10
810927163193098240,7
810922667482185728,15
810873639415480324,9
810856726505385986,13
810749521990979585,6
810735182668070912,6
810663561102061569,11
810653314383749121,10
810624480653508608,7
810613337990066176,7
810569396703887360,5
810551706383589376,8
810548195633799170,6
810527547356155904,8
810497097820557314,9
810452104619888640,6
810436980416847872,18
810334555018293248,14
810289634446020609,11
810288477573152768,13
810266966518796289,9
810194596592582656,11
810167735997132801,7
810154762595434496,7
810151881037189121,9
810035557199843328,12
809994052615618564,8
809977952154845185,8
809967480814895104,7
809956307591712768,10
809937662324985856,5
809937191799521284,10
809855647525249025,8
809852171835609088,9
809839349407719424,9
809838785588502528,9
809819137300172800,10
809763863738613760,10
809746875704340481,7
809695446998188032,11
809685946560036864,9
809652028926464000,8
809586369580453888,7
809549532753231872,12
809519859570708481,8
809508585164210176,14
809479085319589888,9
809404651346898944,13
809343245289287680,9
809329720601014272,17
809318953600372737,10
809222803341725697,1
809206414245646336,11
809196531538595841,2
809188989823516672,9
809182449146167296,12
809137733398593538,12
809124833699254272,5
809116322336538626,6
809110723930587136,3
809088097375887360,6
809037778310795267,19
809025425326358528,8
808950556358221824,15
808910680900464640,3
808855586414718976,2
808828404762050560,7
808807172008247297,14
808733640939241472,11
808702386101485568,9
808679375084384256,9
808548306024615937,15
808530136865730560,8
808457409182113792,9
808438783293034496,10
808370433816985600,8
808367145163902977,8
808358625567789056,12
808356306784493570,8
808345929887678464,13
808343778033627136,7
808304627049316352,13
808300236540088320,10
808295279493599236,9
808290308429475842,10
808279258523176960,7
808267508503326721,10
808236530930225153,8
808223627380457477,7
808185358731112448,22
808178320034721793,11
808164846340624384,12
808141273278320640,6
808053767786692608,7
807998228574703616,13
807953850170687492,9
807948431993909250,6
807937985052192770,14
807882656939700226,8
807827256685035524,10
807794565939949568,7
807784818301894656,10
807743451504656384,12
807741017415909376,17
807732960233398273,4
807689932101783553,8
807684256956723200,8
807675599519121408,9
807635999140487169,7
807623541432717313,11
807529409951449089,9
807464019317706752,9
807382295141371904,7
807366008885350404,11
807325069353488384,11
807323970223620096,11
807319920946122752,8
807295112900472837,9
807283195322531840,9
807242062928158725,0
807234591660642304,7
807223515745284098,12
807223279635329024,16
807215137912406016,11
807199601711161345,16
807167970313203713,11
807149312740311041,10
807076311093182464,6
807074919326613504,25
807030514049761280,13
807024027327991812,9
806996788347633664,8
806976925784805383,6
806909962379206656,11
806888592194830337,7
806880919596449792,7
806867948300337152,11
806845197636304896,9
806835106660880384,9
806825794140041217,9
806687001013579776,12
806672735531188224,9
806668372775727105,11
806664452426842112,9
806645250630500353,6
806584320110587904,7
806583765447430149,12
806521402555846656,6
806468719962624000,6
806445148414558209,13
806370427392114688,8
806335712668815360,19
806325466735013888,15
806324357932916737,10
806292362322472960,4
806283156416499712,14
806278317599027200,7
806268246865362945,9
806211235167473665,6
806194017742495744,5
806183483815161856,9
806127045788975104,8
806111958877536256,11
806104446757433344,6
806088091387789312,9
806038217728360448,10
806008032576552960,8
805967532813385733,10
805958071675719680,7
805950726912364545,13
805917289119883264,14
805900924703096833,9
805900061058224128,6
805861597759602688,7
805829360351674368,21
805806301490069506,11
805800816808443904,15
805787080693547008,15
805773731767283712,8
805773312638984192,17
805757121430220800,11
805730187572838400,9
805646385022455808,8
805637361807851520,15
805589203606192132,19
805535797436882944,8
805522928993529856,6
805495253935345664,15
805484514311016449,9
805466398491312128,7
805456886686425088,8
805452860003479552,17
805434494186561536,18
805422408836546560,7
805388435171196928,11
805306219590103040,13
805298088386695169,7
805220588730118146,12
805154663821611009,7
805146697273933826,15
805139797991944192,14
805074024049049600,17
805029091380527104,4
805011265559072769,14
804986800020267008,8
804975993039495168,12
804974041991905280,7
804922613667598336,11
804882857139249152,15
804772149110206465,12
804696861730893824,13
804692005712498688,10
804680760829603840,18
804635946486550528,8
804600005692628992,8
804546685716275204,8
804537477277093888,9
804517083014975491,12
804494817417949187,9
804480219876904960,8
804429559085101056,4
804429232843685889,14
804400712507658240,11
804395895441727488,8
804364911765782529,14
804347261631295490,10
804341454973837312,8
804303315366477825,8
804302534504484864,8
804275100077805568,10
804211178662690816,4
804182759988228097,8
804161135545122816,10
804145688670064640,12
858459539296980995,13
858439565199249410,10
858419369809989632,9
858403549478301696,9
858401369811816448,4
858395165085630467,12
858365514988503041,5
858363332398600192,7
858341354669092864,9
858337429262135296,17
858332122767077376,12
858317450017992704,8
858302188573085696,11
858238048101912576,9
858234470499053568,8
858093733119758338,9
858062580132302849,11
858040330716893189,30
858032073403248640,8
858023618592354305,1
858020992458686464,9
857958058160525312,9
857953324271796225,8
857931795748331520,9
857929659979313152,9
857905643151294464,4
857885606604668928,18
857795060070440960,9
857620279228600324,12
857592688060895234,8
857547058370289665,9
857452782080712708,9
857441663136014336,18
857383911042801665,5
857371491024941058,14
857367436336611328,8
857328464420057088,9
857291796941950977,1
857285814442749952,9
857281898141405185,14
857271836702371840,13
857261786877358084,10
857225257391935488,12
856976735426015232,12
856959943114731521,18
856911483447521280,18
856907499970101248,15
856872018519707648,11
856846265283489796,6
856691360069451776,9
856688293194457088,8
856686455942389760,7
856677056419115008,7
856675909830619136,6
856664349963890689,7
856636427093893121,15
856555013308657671,8
856518107803897858,8
856504435597508608,10
856490579848560640,9
856438325632278532,16
856419316450947072,10
856281561112743936,11
856272244640821253,13
856257136690638850,20
856201039808270344,10
856192826241110017,12
856156508782026752,11
856097820364816384,13
856043785364680709,10
856012278826754048,16
856001924923043840,13
855991072157306883,9
855958655908315136,12
855915122275082244,13
855904163133128704,10
855880656039149569,9
855859839381229576,10
855857933489459201,10
855767216628928512,13
855743244805787648,13
855608858563235841,8
855444771900448770,7
855437017114714116,25
855291279785119744,13
855276911957864448,7
855240665021636608,8
855209518292230148,9
855199239986655232,10
855178833028411393,6
855151579061682176,12
855123581050793984,18
855073822600548353,12
855063638478131200,12
855005815106830336,8
854958183617613824,7
854927108556156932,7
854829995851739136,12
854794377318813698,9
854781182017404928,9
854775110242316293,28
854759017012396032,13
854723790793781248,6
854685906342752256,6
854656301724454913,11
854617293711712256,6
854579743492112385,8
854550153520308224,4
854526247338168320,9
854517071056707584,14
854481677141364742,7
854475732420055040,8
854444458791796736,9
854421702222254082,7
854396653087883264,9
854382021707280384,10
854377198962307072,9
854367967026479104,21
854355566776463360,7
854282107509628928,15
854248164811034624,7
854236316963401728,9
854137729227137025,12
854087070725394434,14
854059810907709442,15
854054630162038786,11
854024453835165696,24
854022906397032449,12
853982475516874752,7
853956985712250880,14
853937391534575620,12
853867906920329216,6
853863122636947456,14
853811063472742405,8
853734443072311298,8
853668071285850112,10
853647029423280129,11
853626805588197376,7
853611862725984257,9
853585517157511169,14
853555617830776832,6
853494571044663296,4
853417794054090753,10
853391952867471361,10
853367599949807616,15
853355006459817985,29
853256854234955776,9
853256711569854465,13
853241328905408512,18
853163488193253376,20
853148402787516416,11
853144863264481280,16
853125809875206144,8
853090524118614017,7
853084200177614848,9
853067519896244224,12
853030127990648833,7
853024559917916161,9
852989092379987970,4
852948904240963584,7
852944077863743493,11
852920856565219328,10
852909720583233537,13
852901373364621313,12
852871931556769792,5
852850155082711045,7
852833253346091009,9
852832326908207104,9
852782996390199298,10
852744954396803073,6
852642006614593536,7
852613362500251648,9
852612479146504192,12
852557494077587461,3
852522329536180225,9
852418620638494720,12
852416141163188225,13
852386137998061569,9
852354543283306496,5
852340573742694401,8
852309360512552961,9
852238644655947776,33
852230234778861568,11
852210917928574979,6
852171955532947458,6
852162907471310848,11
852160825699688448,11
852134146478669824,13
852070072378118145,8
852055701103026177,8
852039081047412736,7
851959571056906241,12
851930395918708736,8
851862671435739136,3
851798457933336578,9
851776851957633024,14
851752034202267648,9
851697810567286785,12
851676191824248833,4
851623589489004544,9
851596283366211585,16
851594485465309184,8
851546539944267776,7
851539594936029190,21
851512898945986569,11
851487697864708096,11
851469392105832448,7
851437647071518720,8
851415098774228994,8
851389298506997761,7
851374700047552514,8
851359101233836032,9
851329662953369600,9
851314925507158016,11
851215905681965057,9
851094908056285186,13
851026966253797377,6
850970698948501504,11
850959215388655616,6
850935285361905664,6
850890368853975040,6
850845777987608577,7
850800519484514304,12
850797845494071297,6
850777012839100416,9
850770265801990144,11
850757819188084736,13
850739068426231810,13
850722675437821952,8
850708764604993537,13
850692437903376384,18
850682135451250690,10
850652384300720129,9
850649425538150401,7
850610423196004352,10
850605757301014528,8
850526112908267520,10
850504987646058498,7
850472621275627521,11
850417771066380288,10
850407380731006976,7
850369619655262208,24
850339413913632768,8
850335676172308482,10
850332351875960832,7
850328557305856000,8
850292705712386048,17
850279244462563329,7
850269548171321344,10
850205315727372290,13
