id,TA_pos_feat_NNP,TA_pos_feat_DT,TA_pos_feat_PRP,TA_pos_feat_(,TA_pos_feat_CD,TA_pos_feat_WRB,TA_pos_feat_WP,TA_pos_feat_IN,TA_pos_feat_MD,TA_pos_feat_VBZ,TA_pos_feat_VBD,TA_pos_feat_$,TA_pos_feat_JJ,TA_pos_feat_'',TA_pos_feat_VBP,TA_pos_feat_PRP$,TA_pos_feat_EX,TA_pos_feat_NNPS,TA_pos_feat_``,TA_pos_feat_FW,TA_pos_feat_TO
838418831802511361,16.67,8.33,8.33,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
838382102198497281,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
838367170409156608,21.43,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0
838305596382265344,0.0,0.0,0.0,0.0,16.67,0.0,0.0,25.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838220027916660737,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838220018995380230,0.0,13.64,0.0,0.0,0.0,0.0,4.55,9.09,0.0,9.09,4.55,0.0,18.18,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0
838180233769439232,30.77,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69
838179915560280064,27.27,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09
838074254209998849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0
838058960183779328,18.75,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838026527266725888,0.0,5.26,10.53,0.0,0.0,5.26,5.26,10.53,5.26,5.26,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0
838021981115150336,22.22,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837997083420418052,27.27,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0
837993531293696000,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0
837824750600744960,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,15.38,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69
837819923778895873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0
837748166745337856,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
837719231349342208,25.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837617737308454912,7.69,15.38,7.69,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837616064154464257,16.67,5.56,0.0,0.0,0.0,0.0,0.0,11.11,0.0,5.56,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837518349076672515,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837486056043851776,28.57,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837480469906210816,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.67,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837430891383242752,27.78,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
837389571017031680,42.86,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837369478916804608,8.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33
837338765819527171,50.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837337834226876416,11.11,0.0,0.0,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837297742552711169,0.0,5.56,5.56,0.0,0.0,0.0,5.56,11.11,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56
837290563606962176,35.71,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837254657244299264,19.35,6.45,9.68,0.0,0.0,0.0,0.0,12.9,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837225291907018753,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837188685183533056,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837174275299807232,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837163375318740992,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837068366812745728,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
837036737977274369,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.67,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67
837034985609641984,18.18,0.0,0.0,0.0,18.18,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
837034400177078272,26.32,5.26,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26
836998455759421446,5.56,5.56,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,5.56,5.56,5.56,0.0,0.0,5.56,0.0,0.0
836992720170332160,22.22,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836984611527921665,41.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836978162143793152,28.57,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,0.0,7.14,0.0,0.0,0.0,0.0,7.14
836954758510481410,13.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0
836791538785071104,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
836776950421155841,22.22,5.56,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56
836765982332973056,11.76,0.0,11.76,0.0,0.0,0.0,0.0,5.88,5.88,11.76,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836750403538661376,33.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836741679461740550,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836717520061100033,25.0,0.0,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
836710110760140811,9.09,18.18,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836701265581195266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,7.69,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836698746561908738,9.09,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0
836642163178029061,60.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836618461606465536,0.0,21.43,0.0,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,0.0,7.14
836538354271399936,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0
836437654644355072,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
836420740920537089,5.26,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,10.53,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836363581130158080,18.75,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836348188059701248,7.14,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14
836340406791114756,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
836328835134144512,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,8.33
836321262674853888,13.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836312219902218242,18.75,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836293451922669568,11.76,5.88,0.0,0.0,0.0,5.88,0.0,17.65,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0
836286094815686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836279738863878145,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,7.69,0.0,0.0,0.0,7.69,0.0,7.69
836277444575444992,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836208098167529472,8.33,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
836205758366765057,14.29,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836204125566169091,28.57,28.57,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836194428108816384,22.22,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836172826310815744,0.0,3.57,3.57,0.0,0.0,0.0,0.0,10.71,0.0,7.14,0.0,0.0,7.14,0.0,0.0,3.57,0.0,0.0,0.0,0.0,3.57
836169008726573056,28.57,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29
836090466089193472,7.14,0.0,0.0,0.0,7.14,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14
836064589720739840,0.0,14.29,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836063316594290688,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
836041293335777281,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
836022011516301312,5.56,11.11,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,5.56,0.0,16.67,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56
836000160144637952,6.67,0.0,6.67,0.0,0.0,6.67,0.0,6.67,0.0,13.33,0.0,0.0,13.33,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67
835996116852355075,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,15.38,7.69,0.0,0.0,0.0,0.0,15.38
835972965070159872,0.0,21.43,7.14,0.0,7.14,0.0,0.0,21.43,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835957109665587200,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835952714429448195,36.36,0.0,0.0,0.0,18.18,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835944140449841152,23.08,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835940121262321664,33.33,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835885136814161921,21.43,0.0,0.0,0.0,7.14,0.0,0.0,14.29,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835883773711495168,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,33.33,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0
835814057873707008,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835795094158589953,77.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835794586173857792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835785228949991424,0.0,9.09,9.09,0.0,9.09,0.0,4.55,9.09,0.0,4.55,4.55,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0
835738650717655040,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835731123674185729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
835715788954808320,22.22,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
835681345913356289,28.57,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0
835632976813772800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835614910444863488,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835579471491174400,37.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
835551368190570502,10.53,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,5.26,5.26,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835550283707072512,8.33,8.33,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0
835477693592449028,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,20.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,6.67
835420328650289153,25.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835413274745176068,23.08,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69
835407591823953920,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
835353889297809409,16.67,8.33,0.0,0.0,0.0,8.33,0.0,8.33,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835323883632865280,9.09,9.09,0.0,0.0,0.0,9.09,0.0,9.09,0.0,18.18,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835310860969074689,9.52,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0
835306323478732800,23.08,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69
835286565182181376,8.33,0.0,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33
835271232136216576,23.08,0.0,0.0,0.0,7.69,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835268111817404416,41.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
835244643088486406,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835234011660304384,30.77,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835221311026769921,0.0,20.0,0.0,0.0,10.0,0.0,10.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835207859239518208,23.81,14.29,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,4.76,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835206513706811392,0.0,11.11,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
835201681050697728,30.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
835195866126368768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835189942925963264,25.0,0.0,12.5,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5
835168665981050884,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835135625011556352,18.18,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835120257467580416,11.76,5.88,5.88,0.0,0.0,0.0,0.0,5.88,0.0,11.76,0.0,0.0,11.76,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0
835112123265073153,21.43,7.14,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14
835085648591745025,33.33,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835083633274806272,37.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835082120213237761,6.9,10.34,3.45,0.0,0.0,0.0,0.0,17.24,0.0,6.9,0.0,0.0,13.79,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835039075199500288,0.0,22.22,5.56,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835003103610990592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,7.14,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834919615289573377,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
834878005935734784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67
834872584168673281,41.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834827739198799872,6.25,0.0,6.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0
834826537673355268,9.09,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0
834818342993141760,41.67,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,16.67,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0
834796302831669248,84.62,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834776331481128960,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0
834772372704096256,25.0,0.0,12.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0
834768526493700100,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834766433443840001,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
834758907759308800,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
834677638199439360,3.23,9.68,3.23,0.0,3.23,0.0,0.0,9.68,0.0,6.45,0.0,0.0,12.9,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0
834588416574500864,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834562821190848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834561440841342978,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0
834542289175375873,25.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834535576162402305,18.18,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834516682127335424,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0
834516577529782277,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
834510204448432135,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
