id,PT_formal
824326519958937600,2
824315477082144770,21
824292525489975296,14
824290983949070337,13
824269155511758852,12
824266046852841472,9
824207182233214976,11
824201284756635648,11
824157608139296768,7
824154022139588610,15
824152837710028800,11
824147712127995907,13
824089457850777600,6
824069544658534400,16
824019890709237760,8
823961078329548800,9
823920967802036224,12
823908225087139840,8
823903316929380352,9
823892549282779136,12
823855390089682944,13
823844024691859461,10
823834047067492352,12
823824426663809025,6
823797470455009280,14
823691569895247881,12
823667896048123904,11
823661730597216256,12
823616883471609857,7
823609680572256256,20
823598681207242752,12
823583874282389504,5
823560825130643456,7
823557552394870784,11
823557190950719489,12
823554002080112642,12
823444596533428225,8
823386140464021504,13
823314057205690368,10
823281591443144704,15
823266175928901633,5
823250720417841152,14
823168869258952704,6
823164405311569922,15
823022379697836032,9
822975411953041409,7
822951003448164352,12
822905107666927618,7
822896685475041280,8
822873291715133441,14
822871787348361216,11
822832039418363908,6
822821054540300288,17
822817336147247104,9
822803675630473216,7
822755694264848384,12
822629796681224192,13
822609665439727624,12
822549696526819328,11
822529382443008001,12
822511766156570624,12
822509157215596549,8
822501919679770626,7
822493850400911360,10
822482257449545729,5
822475097546035200,9
822459209522511872,9
822451899387510784,17
822428490377084929,7
822415574626091008,13
822368073466277888,10
822360786165239808,10
822317397394661376,11
822284516291055618,11
822279282261192704,8
822274311662735361,11
822251935076122625,8
822246729227571201,0
822219089997365249,12
822209557594132481,8
822196720117354496,16
822119509876240384,12
822054755899965440,12
822051813545377792,5
822034135288057856,3
821996186353758210,5
821971958657126400,8
821915840480182272,9
821806148907048964,8
821692399873298434,10
821649849229656065,10
821639372206391298,9
821623464163479552,10
821597998270545921,4
821590272656207872,12
821526043118960644,8
821516502436376577,11
821496118970355715,14
821477483610574848,7
821406804932435969,10
821378451290656768,10
821296007128354816,11
821147762855211012,6
821140606630162436,1
821096940200787968,9
821092178000838657,11
821061998108667904,7
821027247985397762,15
821007097894699008,10
821004595962978304,15
820994047288504320,11
820989235226431488,8
820979076534071297,11
820881785928224768,10
820764030902145026,10
820729531095011330,6
820720715661971457,15
820703386152632320,3
820698303486631938,11
820641737987264512,9
820635668594442240,16
820627948285923328,15
820525933023072256,8
820500007010717696,8
820450435450408960,17
820443413246050309,11
820398437451649024,10
820392822775889920,12
820376213034332160,14
820364956725977088,10
820331705550704640,14
820327271089270787,9
820319833837420545,12
820312035552534529,17
820300718301216768,10
820285143810248704,6
820270882451034115,11
820156506599473152,9
820137888012783616,11
820120054163456001,12
820118503025999873,9
820093091709415427,13
819954739790172160,14
819947608609325056,21
819893775183073280,10
819883467575988225,8
819778760836673540,13
819694957413957633,7
819653353126973440,10
819633817996627968,7
819619961312346112,11
819611573551591424,13
819605114809909250,9
819602947759886337,10
819601366725300224,7
819585845560836096,8
819568384375476224,10
819536078566805506,19
819531920371515393,15
819476557882413056,10
819401290728009728,17
819256829213544448,16
819251025571958784,5
819217333436710913,4
819181787750498305,11
819174620267970560,8
819166132850589698,8
819159429312577538,12
819121931421122560,9
819121885392805889,13
819092885517770752,8
819077894068649985,12
819046225920016384,9
819018582696882178,11
819012222139633669,7
819001368165908480,10
818978535608029184,14
818945907437801473,14
818927561686315008,13
818883956212953088,15
818842853166215170,10
818825368341716992,3
818801343569739777,17
818757452229275649,11
818683796748926976,7
818596226736226305,11
818591937124892673,12
818589674302275584,10
818583130160451585,8
818540865664811008,12
818540425489289216,19
818526051622076416,7
818442204503044096,7
818438444108156928,11
818438111856357377,9
818427111232905216,8
818410263170969600,10
818396221719060480,15
818366760898482176,8
818337685769252864,6
818313748284903425,7
818290420128038912,8
818278258466766849,8
818191116596113409,6
818129769241972738,10
818109952493518848,6
818049661806268416,10
818027766658531328,13
818024891043684352,11
817982421379514369,10
817949705636352001,7
817927422263836672,10
817918510735196160,11
817868024153833472,9
817845815435726848,10
817826151527747585,10
817726474300063745,10
817668417041862656,12
817661592833847296,13
817541304683036673,12
817491023056306176,8
817478069883641857,10
817477677946929153,8
817453661316116480,5
817433096480059397,9
817432402897281025,9
817416629114048512,8
817408711643774977,7
817360064050819073,11
817358560795492352,10
817337213302272000,9
817324408796835842,15
817309737582784512,14
817243273353793536,9
817210829166682113,14
817179238407278592,8
817173843399901185,15
817146477885685760,9
817135136693219329,8
817133576890318848,12
817119226553073664,7
817114954922856454,13
817091422872485888,7
817077568683868162,5
817074708743155712,5
817053819347628032,7
817052771505569792,18
817032932200161281,6
816990015834177536,8
816982584655802369,15
816975962197860352,8
816971031093059586,11
816924754837983232,15
816842588632350721,11
816832719887994880,5
816810233133613056,9
816768688242171904,5
816759664125865984,4
816750067415740416,7
816742130068623360,9
816730181444534272,11
816703241333379072,6
816689864506822660,8
816683114885877760,14
816665177324220418,6
816656455642267648,11
816638074453114880,9
816636666219823104,2
816595918933856256,10
816562575903178752,13
816554776045436928,13
816517269769613313,7
816426272947630081,12
816377347326607361,10
816366076292431873,11
816350923463204864,11
816339949469528064,10
816334587936784384,14
816328111625224192,15
816320451471429632,10
816257823420116996,20
816208996310908932,8
816141289569812480,10
816054728924729344,9
816022233571270656,4
816013701060980737,6
816011366398042112,4
816006416767057920,8
815906997262553093,9
815903215841673216,9
815842593108099076,8
815826216259178496,13
815769610528165888,9
815759298496184320,15
815711803426697216,9
815680924864180225,15
815670439997534209,8
815665160102690816,8
815619874768715777,4
815594872824537088,11
815593999222325248,12
815546869342408704,9
815377011245842432,10
815356474855751680,11
815351701729411072,10
815346820599705604,12
815337007459303424,7
815335294719369217,12
815321681837355008,14
815292196110864385,10
815281922364452864,9
815270976338464769,7
815253325113421825,14
815234077565603844,6
815233709867696128,5
815231045700374528,3
815226261966569472,15
815216987135680516,7
815177952883261440,10
815170894758838272,9
815099580702457856,11
815027928132161536,7
814999521419792388,11
814996903356223488,4
814991740042153984,14
814952339773804545,10
814909039326986244,7
814908012741672964,7
814895064224858116,9
814886317821755392,7
814885042807771136,15
814884369563271168,14
814872463825833986,13
814852634842722304,15
814838716489498624,17
814811888995418112,6
814810459744468992,14
814805992034734080,5
814757203827716096,11
814712346149064704,6
814673614708547584,15
814618281734733824,18
814603916017016832,8
814603656943190016,10
814585677291679744,9
814576947267244033,3
814540995605962753,10
814510043458600960,7
814504352522104834,3
814438320360943616,10
814370999030468608,8
814259646915551232,10
814192843984109568,13
814177784897609728,12
814159471501053953,13
814156715344076800,10
814129284252135425,10
814103890505400321,5
813985854913921024,8
813962962595618816,7
813920927838633984,6
813901237255028736,7
813831357889740802,5
813806663039729664,15
813797757022588928,9
813772307709722625,12
813772058563846144,16
813771929182048256,14
813724380983394304,9
813716064014057472,9
813591874225180672,10
813474732318347264,12
813458795380801536,9
813436975856361472,12
813429325559111684,17
813414704240611328,11
813392175304089600,7
813383886369595393,6
813368819062362117,6
813356338956869633,11
813303338611642369,10
813284663074705408,11
813276851254788096,4
813265588021850112,14
813255773853745152,10
813236575354191872,13
813232891706609664,5
813232628618891264,12
813205192653021184,3
813192028599238657,10
813103227961044992,11
813089682250723329,15
813020954075009024,11
812950658395488256,11
812915031243374592,12
812912010547564545,6
812898185828044800,7
812882923049218048,9
812876534918877184,9
812825268805107712,9
812808456885379072,13
812783986003116037,12
812744166174289920,10
812743675415592960,7
812743417843384320,18
812729186599235584,5
812700261735133184,11
812613800780251137,7
812613712733499392,12
812579127085715456,7
812550152200290304,7
812530748611665921,9
812453070714142721,1
812434348733505536,7
812379307070853120,12
812352069919248386,11
812297985807777793,13
812292427960778752,10
812288199045287936,8
812279597400199168,15
812238192183246848,15
812124830942117888,18
812064434982154240,10
812032627133845504,19
811926502958891008,9
811907663797829636,13
811904832294502400,9
811884469447786496,21
811873939395846144,7
811809543164461056,9
811783452072771584,17
811773933481553920,9
811700376814714881,11
811686276147675136,9
811668707386605569,6
811627804295045120,10
811583255317188610,9
811553001676607488,10
811519853861490688,16
811496436755931137,11
811474308782559232,13
811386980483428352,17
811385716781420544,5
811371572288245760,9
811363008274276353,14
811343954079846400,6
811340002814787584,3
811322668343586816,10
811310206596435968,13
811308873764270084,7
811276449084743680,10
811261421220675584,10
811259224512724992,8
811231443888275456,7
811217622264119296,12
811126747227914240,12
811035966223814656,10
811026602947649537,10
811016526551781376,8
810983099211325440,15
810981975813136384,6
810968293330694144,8
810967962693890048,10
810927163193098240,1
810922667482185728,9
810873639415480324,17
810856726505385986,9
810749521990979585,9
810735182668070912,6
810663561102061569,13
810653314383749121,16
810624480653508608,7
810613337990066176,7
810569396703887360,10
810551706383589376,7
810548195633799170,7
810527547356155904,8
810497097820557314,10
810452104619888640,4
810436980416847872,5
810334555018293248,13
810289634446020609,11
810288477573152768,15
810266966518796289,7
810194596592582656,3
810167735997132801,9
810154762595434496,7
810151881037189121,9
810035557199843328,12
809994052615618564,8
809977952154845185,8
809967480814895104,7
809956307591712768,10
809937662324985856,12
809937191799521284,11
809855647525249025,8
809852171835609088,9
809839349407719424,14
809838785588502528,11
809819137300172800,10
809763863738613760,10
809746875704340481,8
809695446998188032,5
809685946560036864,9
809652028926464000,9
809586369580453888,20
809549532753231872,12
809519859570708481,13
809508585164210176,9
809479085319589888,9
809404651346898944,13
809343245289287680,14
809329720601014272,11
809318953600372737,12
809222803341725697,13
809206414245646336,14
809196531538595841,15
809188989823516672,9
809182449146167296,11
809137733398593538,15
809124833699254272,18
809116322336538626,0
809110723930587136,11
809088097375887360,18
809037778310795267,12
809025425326358528,8
808950556358221824,10
808910680900464640,5
808855586414718976,2
808828404762050560,7
808807172008247297,14
808733640939241472,12
808702386101485568,10
808679375084384256,10
808548306024615937,15
808530136865730560,8
808457409182113792,10
808438783293034496,10
808370433816985600,11
808367145163902977,10
808358625567789056,12
808356306784493570,9
808345929887678464,14
808343778033627136,7
808304627049316352,10
808300236540088320,10
808295279493599236,9
808290308429475842,13
808279258523176960,9
808267508503326721,10
808236530930225153,8
808223627380457477,11
808185358731112448,12
808178320034721793,13
808164846340624384,10
808141273278320640,7
808053767786692608,10
807998228574703616,11
807953850170687492,9
807948431993909250,6
807937985052192770,12
807882656939700226,8
807827256685035524,12
807794565939949568,7
807784818301894656,10
807743451504656384,12
807741017415909376,17
807732960233398273,4
807689932101783553,6
807684256956723200,9
807675599519121408,12
807635999140487169,8
807623541432717313,11
807529409951449089,8
807464019317706752,9
807382295141371904,1
807366008885350404,10
807325069353488384,11
807323970223620096,9
807319920946122752,8
807295112900472837,9
807283195322531840,10
807242062928158725,12
807234591660642304,7
807223515745284098,12
807223279635329024,17
807215137912406016,10
807199601711161345,13
807167970313203713,17
807149312740311041,10
807076311093182464,8
807074919326613504,7
807030514049761280,10
807024027327991812,9
806996788347633664,8
806976925784805383,8
806909962379206656,11
806888592194830337,5
806880919596449792,8
806867948300337152,11
806845197636304896,12
806835106660880384,13
806825794140041217,9
806687001013579776,12
806672735531188224,9
806668372775727105,11
806664452426842112,9
806645250630500353,12
806584320110587904,9
806583765447430149,11
806521402555846656,6
806468719962624000,7
806445148414558209,13
806370427392114688,8
806335712668815360,9
806325466735013888,12
806324357932916737,5
806292362322472960,11
806283156416499712,11
806278317599027200,11
806268246865362945,9
806211235167473665,6
806194017742495744,6
806183483815161856,8
806127045788975104,8
806111958877536256,11
806104446757433344,9
806088091387789312,15
806038217728360448,10
806008032576552960,13
805967532813385733,10
805958071675719680,8
805950726912364545,13
805917289119883264,5
805900924703096833,10
805900061058224128,16
805861597759602688,10
805829360351674368,10
805806301490069506,6
805800816808443904,14
805787080693547008,15
805773731767283712,9
805773312638984192,15
805757121430220800,12
805730187572838400,7
805646385022455808,9
805637361807851520,15
805589203606192132,16
805535797436882944,8
805522928993529856,10
805495253935345664,0
805484514311016449,10
805466398491312128,9
805456886686425088,14
805452860003479552,15
805434494186561536,18
805422408836546560,7
805388435171196928,11
805306219590103040,13
805298088386695169,7
805220588730118146,12
805154663821611009,11
805146697273933826,14
805139797991944192,14
805074024049049600,7
805029091380527104,6
805011265559072769,5
804986800020267008,8
804975993039495168,5
804974041991905280,9
804922613667598336,11
804882857139249152,14
804772149110206465,13
804696861730893824,11
804692005712498688,11
804680760829603840,11
804635946486550528,11
804600005692628992,16
804546685716275204,7
804537477277093888,9
804517083014975491,13
804494817417949187,8
804480219876904960,10
804429559085101056,14
804429232843685889,13
804400712507658240,11
804395895441727488,13
804364911765782529,15
804347261631295490,10
804341454973837312,8
804303315366477825,8
804302534504484864,12
804275100077805568,10
804211178662690816,4
804182759988228097,8
804161135545122816,15
804145688670064640,12
858459539296980995,13
858439565199249410,10
858419369809989632,9
858403549478301696,10
858401369811816448,4
858395165085630467,16
858365514988503041,5
858363332398600192,7
858341354669092864,9
858337429262135296,16
858332122767077376,6
858317450017992704,5
858302188573085696,11
858238048101912576,9
858234470499053568,7
858093733119758338,12
858062580132302849,11
858040330716893189,18
858032073403248640,12
858023618592354305,17
858020992458686464,9
857958058160525312,8
857953324271796225,8
857931795748331520,9
857929659979313152,9
857905643151294464,3
857885606604668928,18
857795060070440960,12
857620279228600324,8
857592688060895234,7
857547058370289665,9
857452782080712708,9
857441663136014336,1
857383911042801665,5
857371491024941058,15
857367436336611328,8
857328464420057088,10
857291796941950977,20
857285814442749952,9
857281898141405185,20
857271836702371840,13
857261786877358084,20
857225257391935488,12
856976735426015232,15
856959943114731521,19
856911483447521280,7
856907499970101248,6
856872018519707648,11
856846265283489796,7
856691360069451776,14
856688293194457088,13
856686455942389760,6
856677056419115008,7
856675909830619136,15
856664349963890689,7
856636427093893121,15
856555013308657671,9
856518107803897858,6
856504435597508608,10
856490579848560640,9
856438325632278532,12
856419316450947072,14
856281561112743936,11
856272244640821253,14
856257136690638850,9
856201039808270344,10
856192826241110017,12
856156508782026752,1
856097820364816384,11
856043785364680709,9
856012278826754048,18
856001924923043840,11
855991072157306883,9
855958655908315136,9
855915122275082244,10
855904163133128704,10
855880656039149569,9
855859839381229576,2
855857933489459201,7
855767216628928512,13
855743244805787648,16
855608858563235841,9
855444771900448770,7
855437017114714116,13
855291279785119744,13
855276911957864448,7
855240665021636608,14
855209518292230148,11
855199239986655232,10
855178833028411393,6
855151579061682176,4
855123581050793984,19
855073822600548353,12
855063638478131200,12
855005815106830336,8
854958183617613824,12
854927108556156932,7
854829995851739136,15
854794377318813698,9
854781182017404928,3
854775110242316293,10
854759017012396032,10
854723790793781248,6
854685906342752256,6
854656301724454913,9
854617293711712256,6
854579743492112385,16
854550153520308224,5
854526247338168320,12
854517071056707584,13
854481677141364742,11
854475732420055040,4
854444458791796736,9
854421702222254082,16
854396653087883264,8
854382021707280384,10
854377198962307072,9
854367967026479104,6
854355566776463360,8
854282107509628928,13
854248164811034624,8
854236316963401728,12
854137729227137025,12
854087070725394434,11
854059810907709442,15
854054630162038786,12
854024453835165696,14
854022906397032449,10
853982475516874752,17
853956985712250880,14
853937391534575620,12
853867906920329216,6
853863122636947456,10
853811063472742405,9
853734443072311298,8
853668071285850112,13
853647029423280129,12
853626805588197376,6
853611862725984257,9
853585517157511169,14
853555617830776832,6
853494571044663296,4
853417794054090753,4
853391952867471361,1
853367599949807616,15
853355006459817985,8
853256854234955776,10
853256711569854465,12
853241328905408512,10
853163488193253376,7
853148402787516416,11
853144863264481280,15
853125809875206144,8
853090524118614017,14
853084200177614848,11
853067519896244224,12
853030127990648833,8
853024559917916161,10
852989092379987970,8
852948904240963584,7
852944077863743493,9
852920856565219328,11
852909720583233537,13
852901373364621313,12
852871931556769792,5
852850155082711045,13
852833253346091009,9
852832326908207104,7
852782996390199298,10
852744954396803073,8
852642006614593536,7
852613362500251648,9
852612479146504192,14
852557494077587461,14
852522329536180225,13
852418620638494720,11
852416141163188225,13
852386137998061569,9
852354543283306496,1
852340573742694401,11
852309360512552961,9
852238644655947776,15
852230234778861568,11
852210917928574979,10
852171955532947458,7
852162907471310848,7
852160825699688448,13
852134146478669824,13
852070072378118145,9
852055701103026177,9
852039081047412736,15
851959571056906241,10
851930395918708736,9
851862671435739136,11
851798457933336578,11
851776851957633024,13
851752034202267648,16
851697810567286785,10
851676191824248833,6
851623589489004544,9
851596283366211585,16
851594485465309184,10
851546539944267776,14
851539594936029190,15
851512898945986569,11
851487697864708096,6
851469392105832448,0
851437647071518720,18
851415098774228994,9
851389298506997761,7
851374700047552514,19
851359101233836032,15
851329662953369600,9
851314925507158016,10
851215905681965057,9
851094908056285186,13
851026966253797377,6
850970698948501504,14
850959215388655616,7
850935285361905664,5
850890368853975040,4
850845777987608577,7
850800519484514304,4
850797845494071297,6
850777012839100416,9
850770265801990144,13
850757819188084736,13
850739068426231810,14
850722675437821952,12
850708764604993537,0
850692437903376384,12
850682135451250690,10
850652384300720129,9
850649425538150401,10
850610423196004352,12
850605757301014528,14
850526112908267520,10
850504987646058498,9
850472621275627521,13
850417771066380288,14
850407380731006976,8
850369619655262208,15
850339413913632768,15
850335676172308482,12
850332351875960832,6
850328557305856000,8
850292705712386048,9
850279244462563329,13
850269548171321344,8
850205315727372290,9
850144438810796034,20
850094911944785920,11
850086289747607554,12
849982762027298816,4
849970784244297731,9
849951990612361220,11
849947377142288384,12
849922807928696832,12
849891437470773248,9
849876342900436992,7
849864248222154756,6
849845602062094336,7
849769400987258880,11
849737330302824449,11
849722067452928002,14
849696394134859776,20
849695651348844544,9
849676741450883073,12
849634275641237504,10
849604388976984064,12
849594248601239553,13
849588381994684417,9
849516966415151105,12
849508224155996160,13
849461103201595393,8
849449264392679424,12
849433413350248449,11
849421562071666689,0
849353148942733312,13
849301499457024000,6
849301292694605826,9
849296109365284870,10
849242689363222528,19
849215732386869249,10
849202991706120192,8
849036061804306432,10
849011900163731461,10
849007827582685184,11
848991470484934656,12
848965134945013760,11
848939318278324224,10
848937136187486208,8
848927877156524038,0
848923716549582849,17
848917513568215041,9
848880314890027008,15
848855185002811392,11
848809819708547072,20
848806581873635329,9
848800503043633153,10
848731864944726016,8
848725011435323393,9
848699080289243136,11
848649803244371969,7
848644170197684224,15
848613508816269312,18
848609804071444481,9
848603442331439104,10
848593386399551488,7
848567955529093120,17
848558222185287680,9
848535742196396032,7
848535507835510784,17
848529940001718272,14
848526881133662209,7
848522908708163589,5
848509155480621057,10
848487183853944835,11
848482568706174976,5
848361888522145792,9
848360992979521537,6
848288593508519936,12
848270747235745792,7
848269851353370624,16
848257873956220928,11
848257140259250178,14
848255800892063746,6
848233082905874432,12
848206709801852928,14
848158139774107650,10
848109489970487296,10
848095339320139776,8
848067459374567424,10
848059924810739712,9
848022369927081984,10
847972302172061698,14
847937711147274240,10
847892765144961025,10
847889908802912263,10
847882681937514496,12
847841175151271936,11
847833141842767873,9
847821808527171585,8
847809472127012864,10
847803457557889026,12
847784740308570112,14
847637082428153856,7
847594075549204480,9
847566103937077251,9
847565755860135936,12
847556595684970498,7
847523348171116544,19
847474312797749248,8
847458311784091648,14
847458027917758464,12
847425195262398464,9
847395249592782848,6
847386755422539778,9
847379983890735104,12
847336415473958912,8
847324522097156097,9
847305650015150080,12
847288782978023425,10
847255824208613377,8
847207009313263616,8
847182123924705282,11
847178215986728960,13
847145097158414336,14
847139321685688322,12
847135871518343170,9
847119954575003651,6
847119172891037696,8
847114595013726208,7
847101335178809345,12
847096055112122368,8
847062285893828608,9
847001072199716864,8
846992339671420928,11
846909659416084480,10
846908790280769536,10
846894091929468928,11
846889713264988161,10
846878232939024384,7
846843399437111296,9
846815437149081600,13
846801307574943744,5
846798312552443904,14
846797602012188673,9
846780503898439680,11
846712481850544132,11
846692565646819328,13
846684558154223616,10
846656127769153536,8
846640511100375040,10
846625659266969601,9
846441949200613376,9
846409994866229250,8
846391378980454400,9
846376273379254272,7
846370237704556544,13
846322162692710401,9
846306050886287360,8
846305675592421376,9
846297956865191938,5
846224376672464896,11
846209717823266817,9
846148456460800005,13
846147265764868096,11
846118524254896130,3
846074281339600896,11
846051875296206848,12
846051663974711296,5
846048396368629761,11
846034021024980992,19
845954255538327552,6
845946694990749696,9
845930755679293440,15
845920278878277632,8
845866991504252928,9
845847998693363713,11
845751634953166848,9
845738663048871936,16
845638905051299841,15
845621641551974400,6
845596136098422785,10
845561610374696960,11
845477594871009280,10
845464237031985152,12
845448401953214464,10
845409906433949697,13
845405187552563201,16
845385497845387264,19
845352641269919745,12
845331868241285121,11
845330875776716801,11
845319074053869569,9
845275764346044416,8
845206807454740480,9
845187043168698368,9
845168308303417344,12
845141924512055298,6
845102067421237248,8
845090302335614977,12
845030830648901632,15
844993940499714048,12
844987122826317826,13
844962951069024256,13
844961363344674820,14
844953850113085440,8
844937031545425921,10
844935948395823104,5
844934902420295684,7
844914635895705600,7
844899521142427649,10
844888985109454849,16
844881453540364288,5
844859032137457664,8
844809245044355073,15
844727120605728769,19
844706654402887680,10
844679806172086272,10
844627589603909632,15
844624211419320322,9
844604055678861312,10
844567317015150592,15
844557027963813888,7
844556392228904960,10
844538909308731392,9
844504178521128960,10
844456654095765505,3
844451239278624769,11
844451106054946819,13
844351933372682241,15
844336339986341890,11
844315229983064064,12
844300430800818179,2
844290204781477888,14
844283063257436160,14
844278958862602241,14
844261543441289217,11
844249790326161410,6
844228966500253696,4
844222320705261568,13
844212050662449158,11
844179503417114628,13
844133486055239680,7
844127518307184641,14
844096995119648768,14
844077749916590080,8
844075223855120385,10
843965632878202880,7
843960623041978368,14
843940567901986816,14
843925368805490688,13
843913374291415041,17
843877080450371584,12
843840668539764736,9
843792353609490433,14
843779155749670912,10
843745201881604096,16
843660871104520192,6
843590691800408064,10
843590154237296640,13
843582860078596101,9
843582313510387713,6
843527512999247872,14
843495116824363008,8
843489757690839040,10
843428115124797440,11
843405851914321920,6
843347110019973120,13
843328365213966337,14
843324907605827585,11
843306142533107713,9
843275220031062017,2
843273826406404096,9
843254559283826688,17
843239080133644288,13
843203119936765952,12
843190947248852992,13
843149593110024192,9
843119919151697920,13
843105989897441280,17
843093404145930240,6
843041563911577600,15
843024177925971969,12
843024179389640704,17
842980755999412224,13
842963843290730496,11
842956231774031872,13
842919648811204608,3
842903385087098881,9
842899768342921216,18
842890818319015936,8
842861105365958656,8
842823881761198084,12
842818082246705152,10
842795202586836993,7
842784135416614916,13
842775818967404544,7
842772316727721984,13
842734544541368320,15
842703747134513153,9
842678998115258368,9
842670776029401088,11
842656829591240704,7
842520865300533248,15
842480607863226368,12
842421059727036417,15
842406869868130314,6
842395430046568449,15
842354116647096320,7
842344711117541376,13
842335578842583041,18
842217127377551361,14
842197491927920641,23
842188173241397248,11
842075447357784069,6
842072909413789709,12
842063059308969984,9
842057380162613252,6
842032646368681984,7
842016283365265408,11
841993153448144896,6
841987134022127616,2
841986397464612868,5
841964714888462336,13
841963800899248129,8
841963054254456833,9
841956392445595648,10
841935573069778946,11
841932487706202112,13
841898339910180866,8
841849335071543298,11
841830364620414976,3
841827540016762881,12
841809282450386944,9
841776733695090688,6
841729992023261184,9
841715558236225536,9
841698948930785281,12
841637574984814592,7
841630402360049664,11
841629279238672384,10
841621150308405248,8
841589811446239233,15
841454868632072192,16
841444352358412288,6
841441439334686720,19
841397475416125441,16
841393637284052993,9
841368682668388352,11
841363241687232512,10
841356630189101056,8
841348142784217089,12
841326124240113667,8
841282545174077441,13
841271599852527616,11
841209468385869826,9
841145661475180544,15
841122874937098240,12
841107082237599744,5
841076366753878016,16
841072845186846720,14
841071259525963776,6
841068898686517248,11
841061247294537729,9
841040840302702593,11
841039312418439169,8
841031293336928256,7
841028742893973505,8
841023743400923136,11
841015745735733252,4
841015162194780163,12
840986696305004544,16
840949534620549123,16
840754976351703040,9
840646512027754496,8
840643058899259392,14
840621539364073472,10
840616870659137536,11
840606679284748288,7
840595717072793600,14
840570512120172545,6
840551636577767424,12
840547863990030337,8
840543589826514944,8
840532767158992896,10
840498482326654976,10
840492685584670720,6
840455745954955268,3
840410958568800256,7
840399721252433921,6
840382388425371649,10
840362904008429568,11
840299547813322752,16
840252205265485824,18
840239449162293248,6
840202439840153601,11
840140558710448128,11
840055889402974209,13
840027039621083137,8
840019512011440128,8
840008324267593728,13
839996101683949568,10
839985680784728064,15
839956477955739650,8
839920775788441601,10
839871531022954496,10
839859991087566848,7
839835652703326210,9
839777791407161345,4
839763635320860676,13
839758990145896449,7
839748949774856193,8
839687635517898752,8
839615884410957824,5
839611782813605888,4
839606689255022592,5
839587890610991110,5
839586777358811136,11
839543997278404615,4
839519837625991170,11
839486622085218304,8
839479556188823553,22
839453053132603393,10
839399059890683904,8
839377902240169985,11
839359395934806016,14
839359392466153472,9
839334670357659649,12
839297682229190656,12
839274723221585920,8
839167765315530753,18
839128659113963520,8
839113418783264769,14
839081791612911617,7
839075704864190464,13
839070649113067520,14
839042843628822528,10
839029872458616832,9
839008488273637376,3
839002165737844736,9
838917366042017792,12
838909593057132544,5
838891939172913152,13
838875567151845376,12
838836209799528449,11
838823319784800260,7
838801411089575936,7
838787893820817410,15
838729127863668736,7
838725896127270912,9
838694410397306880,7
838653125481353217,6
838594400561176576,9
838584138156355584,10
838583365255200768,10
838573291837124609,9
838547944903229440,9
838502392823955457,8
838486287338340357,8
838483408930091008,9
838467163119833090,7
838463133748445184,13
838411280222412801,7
838405578036752385,6
838391371375472640,7
838351406998384640,16
838337928589889536,6
838275091519655936,6
838265948943618048,8
838227107582967810,4
838214986203684865,11
838201329168199680,7
838157582971850752,7
838157451862081536,10
838151832153247744,9
838142189658066944,7
838121654811144192,6
838087034765996032,7
838058350441025536,10
838036364872515585,13
838023988446121986,11
837988244625092610,6
837981005281652736,4
837979405402030080,9
837968787706155008,9
837927102263537664,11
837922561929310208,11
837905118792036352,13
837897417118924800,9
837850095223771137,11
837818629097914369,15
837803780322263040,6
837764136721338369,8
837756102771027969,9
837736605062430724,14
837736587735810048,13
837693391894888449,8
837675604963115008,8
837638613236125698,16
837595426241069057,8
837585854671519744,4
837583172799975424,16
837573841278885889,8
837438315905241088,15
837394619537195010,7
837353181877239808,7
837272722833092608,8
837266998195277824,13
837248141145567232,12
837218423734140928,9
837211762793525248,12
837181453255467013,7
837111855604649984,7
837082796476739585,6
837047303735214082,12
837027100003602434,1
837003252273041408,11
836968581929791489,8
836965440706461696,8
836922460989714432,14
836899714750636033,12
836887994351120385,7
836884240029663232,23
836817306793689089,11
836806978596929536,6
836795887510827008,14
836778907965718528,4
836759813321293824,12
836729220789317632,13
836716362235944961,13
836692862830067716,0
836671066063810561,8
836586782447788032,6
836580467348418561,19
836418222140370949,9
836391627040108548,9
836360513189625856,13
836356240313724928,13
836348700574146560,9
836310391764500480,11
836301425223348224,8
836288889199415296,5
836286867951734786,15
836258856053374977,14
836244667133997060,12
836221119556370432,11
836142583361368067,15
836104826257817600,7
836092129449402368,5
836036098249883649,10
836032382692118528,10
836023574129487873,7
836017805669564416,7
836009587220316160,15
835982903372840960,4
835967415532064770,14
835967353556979712,9
835959152346345474,10
835940087108157442,13
835937482508140545,20
835892081277169664,11
835824684755202048,10
835774823976566784,12
835761355839909888,14
835692131742330880,5
835597437536514048,8
835586136806391810,8
835542445823823872,10
835534595001049089,9
835511012409376768,11
835487271726039041,7
835484509449687041,5
835472205802795009,10
835403983003009028,9
835330545202704385,7
835293274382417922,13
835285980030521344,9
835268380529586176,9
835263017117896704,9
835242231640502278,3
835231708291137536,13
835224176462036992,14
835190093258371073,5
835144029352394753,9
835108410664357895,10
835098804068225024,9
835091952202878978,20
835080079281532928,7
835024211798331392,7
834999047991738368,8
834915752855633922,15
834893103442051074,9
834875502817062914,6
834849455711068160,0
834835265688596481,20
834825233467056129,7
834803246376034304,10
834802358735474690,4
834784655635259392,9
834760982392078337,11
834679663339319296,4
834581504562900993,7
834575736921059329,4
834575419059863552,8
834556643702513664,9
834545862521024513,9
834525677831462912,12
834497516741808129,17
834471595368443904,8
834471551487590400,7
834447904031006720,7
834393961536053249,6
834393559973367808,13
834382248220774400,12
