numCharPostTitle,numCharArticleTitle,numCharArticleDescr,numCharArticleKeywords,numCharArticleCaption,numCharArticleParagraph,avgSimilarityPostTitle,capitalPostTitle,avgWordLenPostTitle,avgWordLenArticleTitle,numDeterminers
74.0,74.0,102.0,34.0,57.0,5805.0,0.13655534653262644,0.0,5.1,5.1,0.0
48.0,71.0,118.0,0.0,111.0,3418.0,0.008336850297480486,1.0,6.2,5.375,0.0
124.0,62.0,239.0,129.0,759.0,1191.0,0.025039891790853707,11.0,7.166666666666667,5.714285714285714,1.0
48.0,65.0,28.0,71.0,0.0,549.0,0.07099476983324275,2.0,4.166666666666667,4.625,2.0
60.0,60.0,0.0,0.0,921.0,1406.0,0.13782588324097853,11.0,6.8,6.8,2.0
74.0,49.0,79.0,0.0,136.0,555.0,0.0522361830252361,2.0,6.142857142857143,6.6,3.0
76.0,75.0,148.0,98.0,79.0,1391.0,0.021632967430826905,1.0,6.111111111111111,6.111111111111111,0.0
75.0,63.0,140.0,0.0,0.0,2993.0,0.03714073950630545,9.0,6.875,6.571428571428571,0.0
99.0,31.0,100.0,357.0,2162.0,428.0,0.0200995535191263,1.0,6.090909090909091,6.0,1.0
125.0,50.0,118.0,0.0,34.0,3044.0,0.046449731368661144,8.0,5.833333333333333,5.666666666666667,0.0
87.0,51.0,0.0,0.0,529.0,98.0,1.695063920164051e-301,15.0,5.9,3.875,1.0
71.0,71.0,156.0,133.0,35.0,6790.0,0.03959126384334982,0.0,6.888888888888889,6.888888888888889,0.0
100.0,111.0,123.0,78.0,1142.0,3560.0,0.022096721078537867,8.0,6.8,6.818181818181818,1.0
94.0,69.0,233.0,41.0,0.0,583.0,0.028017395384920398,13.0,5.666666666666667,6.375,2.0
46.0,45.0,38.0,95.0,49.0,1707.0,0.0164659952638971,0.0,5.333333333333333,5.333333333333333,1.0
67.0,4038.0,119.0,0.0,0.0,2971.0,0.03831705343002131,2.0,6.285714285714286,5.889830508474576,2.0
93.0,65.0,116.0,40.0,128.0,6113.0,0.05854336291422443,3.0,5.333333333333333,5.285714285714286,1.0
117.0,72.0,130.0,46.0,55.0,5787.0,0.05688138870800125,1.0,5.6923076923076925,7.0,0.0
94.0,40.0,0.0,55.0,10587.0,95.0,0.011603997853488172,10.0,5.454545454545454,6.0,2.0
47.0,47.0,0.0,0.0,2031.0,10695.0,0.02387110356449867,1.0,5.4,5.4,2.0
71.0,65.0,156.0,185.0,371.0,4573.0,0.04626935970306297,1.0,6.0,6.714285714285714,1.0
84.0,67.0,229.0,83.0,0.0,811.0,0.016874213671239875,8.0,6.25,6.0,2.0
110.0,63.0,90.0,172.0,262.0,8006.0,0.028127512142255597,2.0,6.636363636363637,5.875,3.0
82.0,60.0,127.0,0.0,21.0,3912.0,5.208799317780221e-301,9.0,5.888888888888889,6.0,0.0
78.0,78.0,132.0,0.0,134.0,2727.0,0.011610928258588595,0.0,6.555555555555555,6.555555555555555,0.0
92.0,68.0,157.0,0.0,18.0,33412.0,0.04830763562124989,9.0,5.833333333333333,6.857142857142857,0.0
69.0,58.0,179.0,109.0,711.0,4997.0,0.05098464654912514,3.0,5.875,5.714285714285714,1.0
92.0,92.0,177.0,0.0,0.0,6373.0,0.006260223088911494,5.0,7.1,5.636363636363637,0.0
43.0,101.0,172.0,61.0,344.0,2041.0,0.059216800314466286,1.0,4.8,5.3,1.0
81.0,120.0,161.0,101.0,2830.0,1864.0,0.031224101359466214,3.0,6.2,7.416666666666667,0.0
66.0,66.0,139.0,100.0,364.0,2458.0,0.04489982002707957,4.0,5.833333333333333,5.833333333333333,2.0
98.0,62.0,131.0,293.0,1010.0,27375.0,0.01896362606496945,3.0,5.333333333333333,6.142857142857143,4.0
93.0,1512.0,75.0,69.0,285.0,2225.0,0.08154000674516808,5.0,4.833333333333333,5.897849462365591,1.0
64.0,56.0,0.0,0.0,112.0,566.0,0.0,7.0,6.5,5.5,0.0
85.0,49.0,65.0,50.0,10.0,6996.0,0.07529141156831957,4.0,6.777777777777778,4.625,3.0
64.0,64.0,0.0,0.0,256.0,974.0,0.019222131277059105,1.0,6.142857142857143,6.142857142857143,1.0
79.0,87.0,153.0,0.0,219.0,588.0,4.190999339613721e-301,7.0,6.2,6.545454545454546,0.0
89.0,61.0,159.0,0.0,76.0,5213.0,0.031835657117513357,0.0,6.166666666666667,6.25,0.0
75.0,76.0,269.0,0.0,253.0,3451.0,0.02554690753673705,5.0,6.0,6.0,0.0
68.0,60.0,169.0,81.0,776.0,6032.0,0.021576131492448105,1.0,6.75,6.0,0.0
102.0,34.0,147.0,60.0,3734.0,4135.0,0.028564453773865617,11.0,6.083333333333333,3.75,0.0
92.0,74.0,164.0,41.0,0.0,709.0,0.015849297117419482,12.0,5.818181818181818,6.0,0.0
72.0,63.0,122.0,0.0,0.0,3784.0,0.03998532151665648,0.0,4.714285714285714,5.875,2.0
85.0,2084.0,111.0,95.0,94.0,959.0,0.049826425234810005,1.0,6.7,6.023809523809524,0.0
65.0,64.0,137.0,63.0,147.0,6549.0,0.02958897543795389,3.0,5.0,5.0,0.0
94.0,94.0,340.0,0.0,101.0,5066.0,0.015890980204453887,1.0,5.384615384615385,5.384615384615385,0.0
72.0,72.0,0.0,0.0,403.0,818.0,0.03842588720483596,1.0,5.375,5.375,1.0
72.0,71.0,161.0,78.0,903.0,3783.0,0.038939354601751706,1.0,6.111111111111111,4.8,0.0
116.0,69.0,170.0,47.0,1801.0,520.0,0.016089512515950047,12.0,5.642857142857143,4.9,1.0
80.0,1935.0,86.0,118.0,520.0,2395.0,0.03965941399869997,0.0,6.666666666666667,5.966386554621849,0.0
80.0,71.0,144.0,0.0,0.0,2463.0,0.10172095138335162,7.0,6.25,6.25,0.0
57.0,57.0,130.0,103.0,16.0,1226.0,0.04067158191658626,2.0,6.285714285714286,6.285714285714286,0.0
54.0,54.0,181.0,0.0,73.0,4835.0,1.228727898773817e-300,0.0,6.285714285714286,6.285714285714286,0.0
81.0,53.0,130.0,71.0,3093.0,5880.0,0.05747358212484103,2.0,7.0,7.5,1.0
68.0,105.0,198.0,36.0,1322.0,1459.0,0.032922186188539995,8.0,6.125,6.545454545454546,0.0
77.0,88.0,40.0,45.0,0.0,2381.0,0.05849406142515952,3.0,5.2,4.909090909090909,2.0
53.0,64.0,120.0,0.0,60.0,1335.0,0.0,4.0,7.0,7.428571428571429,0.0
119.0,50.0,123.0,0.0,288.0,4021.0,0.0866045073402195,15.0,5.909090909090909,5.833333333333333,4.0
89.0,89.0,56.0,118.0,15.0,7315.0,0.07640616222227768,1.0,5.6,5.6,0.0
93.0,71.0,228.0,0.0,76.0,4272.0,0.014382612325310847,11.0,6.2727272727272725,6.375,1.0
115.0,57.0,107.0,0.0,191.0,1250.0,0.014074169204457032,13.0,5.923076923076923,5.166666666666667,2.0
50.0,46.0,156.0,99.0,0.0,974.0,0.0247238464498285,1.0,6.0,6.0,1.0
50.0,50.0,0.0,0.0,0.0,15152.0,0.06873385346050054,8.0,4.714285714285714,4.714285714285714,2.0
113.0,50.0,83.0,0.0,50.0,262.0,0.010583350264000268,6.0,6.416666666666667,6.142857142857143,0.0
87.0,51.0,243.0,0.0,0.0,5212.0,0.010884981171460271,12.0,6.6,7.4,0.0
119.0,73.0,308.0,0.0,73.0,3096.0,0.012200014472723614,14.0,6.583333333333333,6.111111111111111,0.0
60.0,60.0,83.0,107.0,0.0,331.0,0.05653298638370371,3.0,5.428571428571429,5.428571428571429,2.0
98.0,194.0,189.0,142.0,3242.0,10633.0,0.016617098533674792,15.0,5.615384615384615,5.16,0.0
116.0,47.0,79.0,0.0,19.0,13580.0,0.003751351870690513,9.0,5.214285714285714,5.6,1.0
77.0,95.0,168.0,16.0,17.0,1454.0,0.02074474691163997,0.0,5.0,5.363636363636363,0.0
58.0,47.0,133.0,11.0,1832.0,439.0,0.040170516489553686,0.0,7.0,7.0,1.0
50.0,148.0,182.0,91.0,582.0,1186.0,0.05545239556009144,1.0,4.833333333333333,5.823529411764706,2.0
93.0,1941.0,86.0,134.0,102.0,1944.0,0.042803819931796105,2.0,6.555555555555555,6.00418410041841,1.0
54.0,50.0,148.0,0.0,0.0,3912.0,0.06447449056744686,1.0,5.428571428571429,5.833333333333333,1.0
92.0,1952.0,70.0,86.0,780.0,2526.0,0.05485775511395107,3.0,6.2,6.029535864978903,0.0
64.0,64.0,142.0,43.0,25.0,2102.0,0.05579834288290638,1.0,5.375,5.375,0.0
67.0,85.0,110.0,14.0,10.0,1982.0,0.02529312663159634,1.0,6.75,6.454545454545454,0.0
48.0,74.0,138.0,81.0,738.0,3477.0,0.027216931530713494,5.0,7.8,6.875,0.0
47.0,48.0,0.0,13.0,0.0,4841.0,7.513768002701312e-301,1.0,5.285714285714286,5.285714285714286,0.0
74.0,63.0,306.0,0.0,0.0,2899.0,0.01933232946533955,1.0,6.1,5.666666666666667,0.0
61.0,50.0,147.0,107.0,441.0,15488.0,0.0,3.0,4.8,4.5,0.0
62.0,49.0,0.0,0.0,95.0,452.0,0.011647821660636342,11.0,4.375,4.0,0.0
76.0,67.0,116.0,73.0,89.0,4275.0,0.054100447787319955,2.0,5.875,5.714285714285714,1.0
94.0,69.0,191.0,18.0,0.0,1609.0,0.018011041588663734,5.0,5.545454545454546,5.333333333333333,2.0
33.0,34.0,132.0,0.0,0.0,6227.0,0.0,0.0,5.5,6.0,0.0
117.0,68.0,156.0,70.0,2759.0,6268.0,0.012000476679043703,5.0,6.153846153846154,6.444444444444445,2.0
55.0,55.0,168.0,0.0,60.0,1642.0,1.5589334911481887e-301,2.0,7.333333333333333,7.333333333333333,0.0
116.0,40.0,190.0,548.0,1838.0,340.0,0.04864688072880352,5.0,6.0,6.4,2.0
98.0,73.0,156.0,183.0,0.0,520.0,0.03814298994221436,3.0,5.8,5.625,3.0
67.0,63.0,0.0,0.0,988.0,2296.0,5.932723720574179e-301,0.0,6.428571428571429,5.857142857142857,1.0
94.0,29.0,0.0,0.0,0.0,49.0,0.03925693362724056,10.0,6.8,8.0,0.0
116.0,53.0,197.0,18.0,0.0,876.0,0.0238666411356535,12.0,5.928571428571429,9.2,1.0
93.0,1527.0,95.0,66.0,158.0,1478.0,0.0434254964935772,4.0,7.5,6.011049723756906,0.0
99.0,71.0,179.0,0.0,35.0,3109.0,0.050732382337754456,6.0,5.636363636363637,6.375,0.0
93.0,124.0,163.0,632.0,796.0,28386.0,0.03510961720311452,9.0,7.888888888888889,7.153846153846154,2.0
67.0,67.0,114.0,0.0,0.0,1374.0,0.013132109153534577,1.0,5.666666666666667,5.666666666666667,0.0
117.0,78.0,103.0,157.0,619.0,6695.0,0.03033915864394565,2.0,7.166666666666667,6.5,2.0
84.0,79.0,183.0,73.0,413.0,0.0,0.04698530445034068,14.0,6.7,5.545454545454546,0.0
53.0,43.0,67.0,53.0,10051.0,0.0,0.01834774833472296,13.0,5.333333333333333,4.8,0.0
58.0,64.0,130.0,120.0,10.0,2473.0,0.011956351442556945,1.0,5.5,4.5,1.0
16.0,40.0,189.0,28.0,0.0,470.0,0.0,2.0,4.0,6.25,1.0
79.0,61.0,104.0,70.0,235.0,1473.0,0.051893230111959475,1.0,6.333333333333333,6.0,1.0
73.0,81.0,197.0,188.0,150.0,4284.0,0.033456926426857554,0.0,5.5,5.545454545454546,0.0
78.0,68.0,0.0,0.0,0.0,671.0,0.004331338666192429,14.0,6.222222222222222,3.9166666666666665,1.0
62.0,56.0,109.0,84.0,136.0,6653.0,2.787561558879366e-301,0.0,6.0,5.857142857142857,0.0
63.0,54.0,139.0,84.0,498.0,9658.0,0.03749779374139306,3.0,5.333333333333333,5.285714285714286,0.0
62.0,61.0,94.0,132.0,155.0,486.0,0.06017191800010471,6.0,5.428571428571429,5.428571428571429,1.0
92.0,72.0,154.0,132.0,1017.0,4454.0,0.03999642044010524,5.0,5.615384615384615,5.181818181818182,0.0
116.0,37.0,104.0,111.0,122.0,104.0,0.02277085863137721,12.0,6.071428571428571,6.0,1.0
114.0,1934.0,69.0,59.0,54.0,6740.0,0.05371734617664557,7.0,5.642857142857143,5.966804979253112,0.0
63.0,38.0,141.0,0.0,336.0,3306.0,0.041412387984668536,1.0,5.714285714285714,6.2,3.0
139.0,48.0,131.0,0.0,789.0,5528.0,0.028110578551930037,10.0,5.928571428571429,5.6,3.0
90.0,61.0,155.0,59.0,11116.0,6645.0,0.027665191695650657,1.0,6.6,6.125,1.0
75.0,81.0,215.0,0.0,29.0,1872.0,2.5980561001759157e-301,5.0,6.222222222222222,7.444444444444445,0.0
63.0,65.0,116.0,40.0,128.0,6113.0,0.02392665851702768,0.0,6.666666666666667,5.285714285714286,1.0
88.0,200.0,198.0,144.0,3126.0,2986.0,0.05026410498732576,1.0,5.5,5.904761904761905,0.0
47.0,47.0,34.0,0.0,0.0,511.0,0.01403774990103982,1.0,7.0,8.0,1.0
44.0,44.0,34.0,76.0,0.0,398.0,0.011981275934940876,0.0,5.0,5.0,0.0
74.0,85.0,311.0,0.0,0.0,3819.0,0.014404925254943341,0.0,6.444444444444445,6.7,0.0
62.0,49.0,148.0,138.0,0.0,847.0,0.003750163510103182,4.0,4.625,4.714285714285714,1.0
65.0,33.0,102.0,43.0,5406.0,102.0,0.009816967139403577,7.0,6.25,7.25,1.0
116.0,1945.0,70.0,87.0,398.0,2807.0,0.03094254228824358,7.0,6.642857142857143,6.050209205020921,0.0
89.0,1934.0,145.0,104.0,149.0,1164.0,0.027275881712474737,2.0,5.333333333333333,5.933333333333334,0.0
101.0,55.0,126.0,160.0,319.0,5627.0,0.03879872064594942,1.0,5.6923076923076925,5.428571428571429,0.0
116.0,43.0,214.0,116.0,1429.0,0.0,0.02613422794277508,3.0,5.916666666666667,6.8,2.0
64.0,64.0,134.0,0.0,242.0,4566.0,0.03979767025347164,7.0,6.0,5.444444444444445,0.0
64.0,64.0,0.0,0.0,256.0,974.0,0.019222131277059105,1.0,6.142857142857143,6.142857142857143,1.0
85.0,57.0,154.0,121.0,0.0,806.0,0.0,1.0,6.375,5.166666666666667,2.0
82.0,82.0,151.0,31.0,19.0,10581.0,0.001839555820182774,1.0,5.1,5.1,0.0
37.0,37.0,95.0,146.0,313.0,5945.0,0.12428289869322573,1.0,5.2,5.2,1.0
139.0,67.0,111.0,59.0,212.0,4229.0,0.013557945934648758,5.0,5.25,4.75,3.0
109.0,72.0,208.0,41.0,0.0,2219.0,0.07626674932457568,2.0,5.4,4.909090909090909,0.0
94.0,91.0,268.0,25.0,0.0,1404.0,0.013316201737731506,15.0,5.8,5.75,3.0
94.0,79.0,128.0,0.0,0.0,3321.0,0.10175084422396592,1.0,6.777777777777778,6.7,0.0
50.0,50.0,156.0,189.0,0.0,3921.0,0.014598994738646336,0.0,5.2,5.2,0.0
57.0,57.0,32.0,0.0,0.0,4487.0,0.09379522651212409,0.0,5.5,7.2,1.0
78.0,60.0,117.0,0.0,0.0,3909.0,0.0,9.0,6.111111111111111,5.25,1.0
88.0,1943.0,58.0,87.0,464.0,3437.0,0.0043995804298852335,10.0,6.555555555555555,5.979166666666667,1.0
49.0,151.0,198.0,120.0,1166.0,1931.0,0.019792910897313085,1.0,5.857142857142857,5.842105263157895,0.0
116.0,123.0,164.0,32.0,23.0,1556.0,0.0053556060825829055,4.0,5.928571428571429,6.3125,1.0
77.0,59.0,143.0,0.0,0.0,7006.0,0.007450394377973377,7.0,7.125,6.333333333333333,2.0
84.0,70.0,146.0,0.0,12.0,1792.0,5.196112200351831e-302,3.0,6.375,8.285714285714286,0.0
56.0,72.0,139.0,0.0,90.0,2864.0,0.019666393164159614,2.0,7.0,6.571428571428571,1.0
120.0,46.0,133.0,0.0,41.0,1699.0,0.02701281509509912,17.0,5.916666666666667,6.25,0.0
82.0,83.0,90.0,72.0,7.0,608.0,0.0,2.0,7.625,6.375,1.0
126.0,54.0,104.0,0.0,0.0,1573.0,0.030291665712931057,9.0,5.6923076923076925,5.428571428571429,1.0
83.0,64.0,112.0,34.0,116.0,6419.0,0.04623380806937957,2.0,6.333333333333333,6.0,0.0
116.0,109.0,194.0,128.0,1609.0,4641.0,0.029614708400952497,9.0,5.642857142857143,6.153846153846154,1.0
68.0,71.0,20.0,0.0,0.0,1459.0,0.04373182154639281,2.0,4.571428571428571,5.222222222222222,0.0
91.0,61.0,153.0,138.0,1046.0,14474.0,0.03773068935420131,11.0,6.2727272727272725,5.625,0.0
93.0,54.0,153.0,232.0,2053.0,26852.0,0.03348557053968582,1.0,7.666666666666667,5.0,2.0
91.0,85.0,79.0,100.0,152.0,1913.0,0.08772969828630603,0.0,6.2,6.2,0.0
101.0,190.0,176.0,131.0,11736.0,5315.0,0.007390894813542185,9.0,7.0,6.095238095238095,1.0
94.0,84.0,87.0,83.0,0.0,657.0,0.01704894525298198,3.0,5.166666666666667,6.3,1.0
66.0,57.0,165.0,104.0,233.0,0.0,0.011192256764586982,6.0,6.428571428571429,6.666666666666667,0.0
79.0,71.0,143.0,58.0,23375.0,8198.0,0.024435772843602353,2.0,7.375,6.555555555555555,0.0
76.0,60.0,121.0,86.0,0.0,1082.0,0.014671127672188318,1.0,5.333333333333333,5.25,1.0
65.0,46.0,124.0,60.0,10554.0,8984.0,0.017972231107226826,1.0,5.333333333333333,7.0,0.0
84.0,76.0,137.0,0.0,346.0,4082.0,0.0027484897175434004,19.0,5.818181818181818,6.0,1.0
66.0,66.0,0.0,0.0,0.0,135.0,0.006406396360978597,0.0,6.714285714285714,6.714285714285714,1.0
69.0,69.0,108.0,138.0,1832.0,436.0,0.02356148138245053,1.0,7.75,7.75,0.0
87.0,69.0,235.0,18.0,0.0,699.0,0.004474303759572799,10.0,4.5,5.25,1.0
75.0,100.0,0.0,0.0,152.0,2804.0,0.0326456299155237,3.0,6.142857142857143,5.888888888888889,2.0
69.0,69.0,69.0,144.0,438.0,10158.0,0.011735366160692503,1.0,6.25,6.25,1.0
100.0,105.0,556.0,32.0,27.0,367.0,0.036443264775704746,4.0,6.363636363636363,5.785714285714286,0.0
43.0,40.0,0.0,0.0,9.0,5470.0,0.0,0.0,5.0,5.0,2.0
98.0,50.0,125.0,91.0,24.0,3081.0,0.07761718325275264,1.0,5.363636363636363,4.75,2.0
94.0,94.0,77.0,86.0,6.0,827.0,0.013161811519029336,1.0,6.4,6.6,1.0
97.0,106.0,53.0,51.0,923.0,4525.0,0.02654662634763491,1.0,6.7,6.7272727272727275,2.0
116.0,67.0,132.0,0.0,351.0,3204.0,0.04349086001570555,4.0,5.769230769230769,6.125,0.0
61.0,61.0,82.0,101.0,0.0,1124.0,4.564340861186074e-301,1.0,4.777777777777778,4.777777777777778,0.0
14.0,36.0,143.0,79.0,0.0,143.0,0.21559904837821675,2.0,5.0,6.25,0.0
68.0,65.0,99.0,78.0,95.0,1374.0,0.013283548948865813,4.0,6.0,5.714285714285714,2.0
116.0,51.0,95.0,55.0,1627.0,0.0,0.010323024772273922,13.0,7.416666666666667,5.571428571428571,0.0
90.0,90.0,169.0,26.0,27.0,1607.0,0.003614673874396732,0.0,7.888888888888889,7.888888888888889,0.0
89.0,73.0,132.0,18.0,0.0,829.0,0.02323248176173736,16.0,5.454545454545454,4.8,1.0
70.0,70.0,80.0,72.0,0.0,449.0,0.04872060974158204,1.0,6.666666666666667,6.666666666666667,1.0
73.0,73.0,149.0,73.0,0.0,911.0,0.0,0.0,6.125,6.125,1.0
90.0,80.0,174.0,39.0,0.0,2496.0,0.0,4.0,6.1,6.875,1.0
57.0,77.0,89.0,65.0,356.0,10187.0,0.0416006065242409,1.0,6.857142857142857,6.444444444444445,0.0
79.0,117.0,204.0,111.0,1642.0,1232.0,0.018524776019044627,6.0,5.888888888888889,6.538461538461538,0.0
86.0,84.0,142.0,0.0,0.0,10885.0,0.03350217408328597,3.0,6.375,5.25,1.0
97.0,42.0,100.0,0.0,10.0,2844.0,0.04313307743533145,0.0,6.545454545454546,5.0,1.0
92.0,47.0,150.0,115.0,100.0,4690.0,0.08490818664071868,2.0,5.181818181818182,4.875,0.0
88.0,94.0,74.0,101.0,135.0,9185.0,0.048226318771824775,1.0,6.333333333333333,7.0,1.0
90.0,82.0,195.0,0.0,221.0,2142.0,0.0036056678121146146,0.0,7.0,6.9,0.0
105.0,57.0,163.0,81.0,14967.0,5507.0,0.026615664531437634,5.0,6.818181818181818,6.142857142857143,0.0
61.0,61.0,74.0,395.0,0.0,764.0,0.005647450521159161,2.0,5.5,5.5,1.0
116.0,2065.0,61.0,141.0,573.0,6263.0,0.009768164288203743,14.0,6.818181818181818,5.996047430830039,1.0
68.0,40.0,195.0,217.0,1838.0,430.0,0.01880845581953222,3.0,6.857142857142857,6.4,1.0
92.0,1927.0,98.0,108.0,1324.0,4898.0,0.05322462867457764,2.0,7.888888888888889,6.042735042735043,0.0
80.0,62.0,35.0,0.0,0.0,181.0,0.012294588033298658,4.0,6.0,6.857142857142857,3.0
92.0,75.0,192.0,53.0,143.0,3667.0,0.0,5.0,5.7,6.333333333333333,2.0
59.0,109.0,188.0,44.0,962.0,1224.0,0.04235501391723826,8.0,6.0,7.222222222222222,1.0
79.0,100.0,163.0,139.0,341.0,0.0,0.041968385933298595,1.0,6.0,6.0,0.0
97.0,56.0,180.0,41.0,312.0,5119.0,0.06796387689476782,2.0,6.166666666666667,6.857142857142857,0.0
43.0,45.0,0.0,0.0,0.0,1994.0,0.0,2.0,4.8,3.7142857142857144,2.0
87.0,100.0,163.0,139.0,341.0,0.0,0.02663884667036154,2.0,4.916666666666667,6.0,2.0
84.0,67.0,255.0,38.0,0.0,2251.0,0.025853681130144697,11.0,4.384615384615385,4.777777777777778,1.0
102.0,27.0,108.0,68.0,609.0,0.0,0.03793690976357065,9.0,6.545454545454546,5.75,1.0
78.0,59.0,185.0,105.0,526.0,10003.0,0.0,0.0,7.333333333333333,6.0,0.0
76.0,63.0,166.0,293.0,2162.0,527.0,0.031293442025673614,7.0,4.909090909090909,5.0,2.0
89.0,78.0,207.0,32.0,0.0,1098.0,0.017692337089844593,5.0,5.75,6.375,2.0
78.0,78.0,0.0,0.0,562.0,67.0,0.06255062365442027,2.0,5.666666666666667,5.666666666666667,3.0
85.0,86.0,92.0,52.0,116.0,2926.0,0.013282489117575489,0.0,5.8,5.9,1.0
70.0,70.0,143.0,46.0,80.0,2362.0,0.05023207964813967,4.0,5.777777777777778,5.777777777777778,0.0
120.0,14.0,92.0,18.0,77.0,313.0,0.02591962004445079,14.0,5.6,3.6666666666666665,1.0
50.0,47.0,116.0,0.0,24.0,1835.0,0.020892674516738277,1.0,6.833333333333333,5.833333333333333,0.0
33.0,59.0,147.0,0.0,28.0,2027.0,0.0,1.0,6.5,7.0,0.0
57.0,56.0,81.0,31.0,267.0,0.0,0.034012959892891305,1.0,5.142857142857143,6.142857142857143,0.0
139.0,40.0,233.0,120.0,2121.0,332.0,0.006558053500718218,8.0,7.2727272727272725,6.2,1.0
71.0,77.0,34.0,0.0,0.0,1293.0,0.049478997241797135,5.0,5.3,5.181818181818182,0.0
80.0,89.0,173.0,130.0,255.0,9613.0,0.012814640878842355,1.0,4.888888888888889,3.7142857142857144,0.0
71.0,71.0,117.0,66.0,151.0,3031.0,0.04703394051260122,3.0,6.714285714285714,6.714285714285714,1.0
111.0,46.0,170.0,276.0,2065.0,438.0,0.016098993364326734,2.0,6.357142857142857,5.833333333333333,0.0
84.0,89.0,181.0,73.0,2048.0,3408.0,0.05448306964654554,1.0,4.875,6.111111111111111,2.0
79.0,68.0,188.0,28.0,540.0,1048.0,0.02592337625574961,7.0,5.5,6.125,0.0
120.0,23.0,85.0,30.0,26665.0,0.0,0.03420134601803453,12.0,6.083333333333333,7.5,1.0
70.0,59.0,127.0,0.0,490.0,1809.0,1.358970692955667e-300,1.0,8.0,6.142857142857143,1.0
92.0,71.0,127.0,55.0,0.0,655.0,0.15133013081819227,8.0,5.230769230769231,5.090909090909091,1.0
112.0,4.0,156.0,0.0,0.0,0.0,0.015073547078708886,4.0,5.214285714285714,4.0,1.0
93.0,54.0,114.0,88.0,47.0,10393.0,0.0199192676159471,3.0,6.0,6.571428571428571,2.0
63.0,63.0,116.0,102.0,148.0,2416.0,0.03167781001383797,1.0,6.125,6.125,0.0
120.0,7.0,115.0,25.0,100.0,4065.0,0.006732073761438482,25.0,4.470588235294118,3.0,1.0
36.0,58.0,166.0,69.0,0.0,166.0,0.04512210368277175,1.0,6.4,6.714285714285714,0.0
93.0,65.0,88.0,313.0,471.0,5557.0,0.03307301426283008,0.0,6.363636363636363,5.888888888888889,1.0
97.0,32.0,141.0,76.0,122.0,141.0,0.020801728833093006,2.0,5.333333333333333,4.166666666666667,1.0
73.0,2060.0,168.0,114.0,412.0,3055.0,0.05100165483672165,1.0,6.333333333333333,6.056,0.0
103.0,51.0,0.0,0.0,217.0,4416.0,0.037174576258725577,6.0,5.076923076923077,4.375,1.0
60.0,60.0,58.0,94.0,115.0,4504.0,0.0755505598173279,2.0,5.111111111111111,5.111111111111111,0.0
89.0,79.0,153.0,18.0,0.0,581.0,0.011966095883101375,7.0,6.0,6.1,0.0
113.0,65.0,219.0,401.0,2012.0,529.0,0.027708139020645953,2.0,6.615384615384615,7.428571428571429,0.0
116.0,118.0,310.0,17.0,16.0,3430.0,0.0018428564089310376,6.0,5.714285714285714,6.0,0.0
55.0,55.0,0.0,0.0,698.0,29.0,0.005072595202233143,0.0,6.285714285714286,6.285714285714286,1.0
74.0,74.0,134.0,64.0,12.0,6351.0,0.02562227274325494,2.0,5.555555555555555,5.555555555555555,0.0
84.0,54.0,173.0,106.0,264.0,6837.0,0.015816587108426077,7.0,7.444444444444445,6.428571428571429,1.0
54.0,54.0,136.0,0.0,55.0,3044.0,0.14147398733598354,0.0,5.375,5.375,0.0
76.0,76.0,126.0,98.0,737.0,3127.0,0.05103940471876974,3.0,5.875,5.875,1.0
82.0,59.0,143.0,0.0,107.0,2421.0,0.0407003105859219,3.0,5.75,4.428571428571429,1.0
105.0,81.0,131.0,60.0,263.0,8863.0,0.04129447425763003,2.0,6.833333333333333,7.333333333333333,0.0
122.0,90.0,125.0,158.0,132.0,5978.0,0.06364587156754341,3.0,6.454545454545454,6.6,3.0
58.0,58.0,0.0,0.0,522.0,12282.0,0.016703204287641823,0.0,4.857142857142857,4.857142857142857,0.0
77.0,77.0,163.0,46.0,15.0,6601.0,0.058607578372922436,0.0,5.0,5.0,0.0
94.0,80.0,234.0,18.0,0.0,808.0,0.014121560532460295,10.0,6.2,5.2727272727272725,2.0
81.0,1944.0,95.0,111.0,206.0,3207.0,0.07882433203917162,0.0,5.363636363636363,5.925619834710743,0.0
126.0,52.0,167.0,0.0,12.0,3393.0,0.04396609516330923,7.0,6.733333333333333,6.333333333333333,0.0
59.0,69.0,78.0,0.0,0.0,2760.0,0.010470742643668455,3.0,6.833333333333333,6.375,1.0
66.0,63.0,147.0,80.0,1912.0,2449.0,0.03388953034937648,1.0,5.333333333333333,5.333333333333333,1.0
116.0,52.0,103.0,0.0,163.0,3364.0,0.014556443598580583,6.0,6.285714285714286,7.5,1.0
65.0,65.0,143.0,150.0,31.0,4789.0,0.00449246075886702,1.0,5.111111111111111,5.111111111111111,1.0
68.0,68.0,110.0,111.0,800.0,1729.0,0.04398152265982866,1.0,5.555555555555555,5.555555555555555,0.0
75.0,76.0,147.0,126.0,180.0,7103.0,0.006892157908341087,5.0,6.0,7.125,1.0
104.0,72.0,165.0,18.0,255.0,2249.0,0.043528083612722736,0.0,5.25,5.666666666666667,1.0
70.0,70.0,133.0,25.0,22.0,1519.0,1.5027536005402625e-300,0.0,6.5,6.5,0.0
34.0,42.0,0.0,0.0,2621.0,52.0,0.0,4.0,4.8,4.6,0.0
94.0,69.0,163.0,81.0,524.0,3812.0,0.032441499079886596,0.0,6.8,7.333333333333333,1.0
